Please hold the phone in both hands. At each letter you will be instructed which thumb to use
right	h	1029733	(666, 194)	[(-72, 522, 936), (-72, 522, 864), (-54, 504, 882), (-54, 522, 918), (-36, 522, 918), (-36, 504, 882), (-36, 504, 864), (-72, 522, 900), (-36, 522, 972), (-54, 522, 1026), (-36, 522, 936), (-36, 522, 846), (-72, 522, 864), (-108, 522, 900), (-108, 540, 972), (-36, 540, 900), (-54, 540, 864), (-36, 558, 846), (-54, 558, 846), (-72, 558, 846), (-108, 558, 900), (-72, 558, 900), (-54, 540, 918), (-36, 540, 738), (-180, 576, 972)]	(9476, 11592, 10429, 10587, 12122, 10836, 5850, 9118, 6423, 7251, 8739, 7868, 4892, 6641, 7332, 9509, 11619, 20105, 19564, 17439, 16141, 13370, 12057, 1960)
right	s	1031102	(669, 385)	[(-72, 522, 918), (-54, 540, 900), (-54, 540, 900), (-54, 522, 900), (-54, 540, 900), (-72, 522, 900), (-54, 540, 882), (-54, 540, 882), (-54, 522, 900), (-90, 558, 918), (-54, 558, 918), (-72, 540, 900), (-90, 504, 936), (-108, 522, 900), (-54, 540, 864), (0, 558, 828), (18, 558, 846), (-54, 558, 900), (-72, 558, 918), (-90, 540, 954), (-90, 558, 900), (-72, 558, 882), (-72, 540, 864), (-54, 558, 846), (-54, 558, 846)]	(9462, 12324, 11568, 12248, 12050, 10810, 5787, 8648, 6517, 7190, 8451, 7885, 4892, 6482, 7324, 8477, 11617, 20156, 19689, 17518, 15992, 13343, 12088, 1965)
left	n	1032383	(758, 157)	[(-72, 558, 918), (-72, 540, 900), (-54, 540, 882), (-54, 540, 882), (-54, 540, 900), (-54, 540, 900), (-54, 540, 882), (-54, 558, 882), (-72, 540, 900), (-54, 558, 882), (-36, 540, 882), (-54, 540, 864), (-72, 540, 882), (-54, 540, 936), (-54, 540, 900), (-72, 558, 918), (-90, 558, 954), (-72, 558, 900), (-36, 558, 900), (-54, 540, 864), (-90, 558, 918), (-72, 558, 918), (0, 576, 900), (-18, 558, 846), (-54, 540, 846)]	(9490, 11680, 10836, 10815, 12020, 10845, 5416, 7551, 5552, 7115, 8299, 7628, 4853, 6603, 7315, 9292, 11627, 20066, 19309, 17350, 16105, 13365, 12039, 1953)
right	d	1033682	(677, 324)	[(-36, 540, 882), (-54, 558, 900), (-36, 558, 900), (-36, 558, 882), (0, 558, 846), (-18, 540, 864), (-36, 540, 864), (-72, 558, 828), (-54, 540, 900), (-18, 558, 918), (0, 558, 918), (-36, 558, 918), (-54, 576, 864), (-54, 576, 864), (-54, 558, 882), (0, 558, 918), (18, 558, 900), (-36, 576, 882), (-36, 558, 882), (-36, 558, 882), (-54, 576, 882), (-36, 594, 936), (0, 576, 936), (-72, 540, 756), (-144, 576, 1008)]	(9467, 11999, 11140, 11770, 12057, 10918, 5637, 8279, 6292, 7166, 8310, 7740, 4895, 6484, 7332, 8779, 11596, 20114, 19390, 17267, 16032, 13339, 12074, 1969)
right	a	1034818	(658, 434)	[(-36, 540, 882), (-36, 558, 882), (-54, 558, 882), (-54, 558, 900), (-36, 558, 918), (-54, 540, 900), (-54, 558, 882), (-36, 576, 882), (-54, 558, 900), (-54, 540, 918), (-54, 558, 882), (-54, 558, 900), (-36, 540, 900), (-54, 540, 882), (-36, 540, 810), (-90, 540, 828), (-54, 522, 918), (-18, 540, 918), (-36, 540, 882), (-162, 594, 828), (-144, 612, 936), (-54, 594, 972), (-54, 594, 990), (-108, 576, 900), (-162, 558, 738)]	(9460, 12449, 11968, 12373, 11973, 10713, 5325, 7702, 5381, 7077, 7673, 7421, 4805, 6425, 7305, 8198, 11566, 20067, 19340, 17284, 15816, 13294, 12068, 1970)
right	o	1036278	(579, 91)	[(-72, 540, 882), (-90, 540, 900), (-54, 540, 918), (-36, 540, 918), (-54, 540, 882), (-72, 540, 900), (-54, 558, 900), (-54, 540, 864), (-54, 522, 864), (-72, 540, 882), (-72, 558, 918), (-36, 558, 918), (-54, 558, 900), (-72, 558, 918), (-54, 540, 900), (-72, 540, 900), (-54, 540, 882), (-54, 540, 864), (-54, 540, 882), (-72, 540, 918), (-72, 576, 918), (-54, 558, 936), (-54, 558, 882), (-54, 504, 846), (-72, 540, 900)]	(9468, 11709, 10768, 10820, 11944, 10710, 5671, 8030, 5480, 7117, 8485, 7770, 4816, 6485, 7305, 8825, 11550, 19983, 19052, 17103, 15844, 13293, 12029, 1958)
left	j	1037479	(668, 152)	[(-54, 540, 900), (-54, 540, 900), (-54, 540, 882), (-72, 540, 936), (-54, 558, 918), (-36, 540, 882), (-54, 540, 882), (-54, 540, 882), (-54, 558, 918), (-54, 540, 882), (-54, 540, 900), (-72, 540, 882), (-54, 540, 882), (-54, 540, 882), (-36, 522, 882), (-36, 540, 882), (-36, 540, 918), (-36, 540, 954), (-54, 540, 918), (-36, 540, 918), (-36, 540, 900), (-72, 540, 846), (-36, 504, 810), (-108, 540, 954), (-36, 558, 972)]	(9451, 11909, 10822, 11393, 11913, 10772, 6080, 8995, 6868, 7226, 8977, 8226, 4860, 6546, 7324, 8999, 11605, 20076, 19342, 17247, 15915, 13325, 12066, 1963)
right	m	1038710	(758, 115)	[(-54, 540, 882), (-54, 540, 918), (-54, 540, 900), (-72, 540, 900), (-54, 540, 900), (-72, 540, 936), (-90, 540, 918), (-72, 540, 918), (-72, 558, 918), (-108, 576, 918), (-54, 576, 900), (18, 540, 882), (-36, 522, 900), (-72, 540, 882), (-36, 540, 828), (-54, 540, 828), (-36, 540, 864), (-72, 558, 864), (-54, 558, 882), (-54, 558, 900), (-36, 576, 864), (-54, 558, 936), (-36, 540, 900), (-54, 558, 864), (-36, 558, 864)]	(9445, 11708, 9918, 10424, 11783, 10398, 6073, 9046, 6706, 7164, 9087, 8178, 4903, 6546, 7335, 9322, 11577, 20020, 19043, 17001, 15817, 13296, 12033, 1965)
left	l	1039959	(657, 50)	[(-54, 540, 900), (-36, 558, 882), (-54, 540, 900), (-36, 540, 900), (-54, 540, 882), (-54, 558, 882), (-36, 558, 900), (-54, 558, 882), (-90, 558, 918), (-72, 558, 900), (-36, 558, 918), (-54, 558, 900), (-54, 558, 900), (-36, 558, 864), (-54, 558, 882), (-54, 558, 900), (-54, 558, 864), (-54, 558, 900), (-36, 558, 864), (-18, 558, 864), (-72, 558, 882), (-54, 540, 900), (-36, 540, 936), (90, 558, 900), (-54, 594, 936)]	(9450, 11706, 9747, 10330, 11748, 10451, 6010, 9060, 6461, 7122, 8845, 8108, 4914, 6528, 7326, 9459, 11589, 20018, 19008, 17012, 15834, 13290, 12035, 1944)
left	s	1041144	(639, 388)	[(-54, 540, 900), (-54, 540, 900), (-54, 540, 918), (-54, 540, 936), (-36, 540, 900), (-54, 522, 900), (0, 522, 900), (-36, 540, 936), (-108, 558, 918), (-54, 558, 900), (-72, 558, 882), (-72, 558, 900), (-90, 558, 918), (-54, 540, 900), (-54, 558, 882), (-54, 540, 864), (-72, 540, 882), (-108, 540, 936), (-54, 540, 918), (-36, 540, 882), (-54, 540, 846), (-108, 540, 846), (-162, 576, 900), (-216, 594, 990), (-144, 612, 756)]	(9450, 12113, 11088, 11790, 11939, 10956, 5855, 8262, 5680, 7170, 8579, 8002, 4809, 6449, 7313, 8401, 11549, 20014, 18920, 16919, 15766, 13253, 12051, 1969)
