Please hold the phone in both hands. At each letter you will be instructed which thumb to use
right	w	2525773	(584, 401)	[(18, 576, 864), (72, 576, 864), (90, 594, 864), (72, 576, 846), (54, 594, 846), (54, 594, 828), (18, 612, 882), (-36, 630, 882), (-36, 630, 882), (-36, 612, 864), (0, 594, 864), (0, 594, 846), (18, 612, 846), (36, 612, 828), (-36, 630, 846), (-36, 612, 846), (-36, 630, 846), (-36, 630, 828), (-36, 630, 846), (-36, 630, 828), (-54, 630, 846), (-36, 630, 828), (-18, 630, 846), (-18, 612, 810), (-72, 630, 738)]	(9370, 10825, 10183, 10969, 11926, 10113, 9360, 8618, 4674, 7014, 8351, 7667, 5123, 6199, 7245, 13760, 11125, 19596, 15619, 9021, 16046, 13273, 11887, 1975)
right	h	2526375	(674, 182)	[(-72, 630, 738), (-72, 630, 900), (-72, 666, 972), (-90, 648, 954), (-54, 630, 882), (-54, 612, 792), (-72, 630, 774), (-54, 666, 864), (18, 612, 828), (36, 630, 756), (54, 612, 792), (54, 612, 792), (72, 630, 810), (54, 630, 864), (54, 630, 846), (18, 630, 882), (36, 630, 864), (36, 612, 828), (0, 630, 846), (36, 648, 828), (36, 630, 828), (36, 576, 864), (54, 630, 864), (54, 630, 846), (54, 648, 774)]	(9354, 10768, 9624, 10111, 11758, 9892, 8889, 8645, 4491, 6956, 8066, 8451, 5146, 6165, 7210, 12654, 11083, 19568, 15344, 8985, 16037, 13241, 11886, 1983)
right	e	2527209	(568, 359)	[(18, 630, 864), (18, 630, 828), (18, 630, 846), (18, 630, 828), (0, 630, 828), (0, 630, 846), (0, 648, 828), (18, 630, 846), (18, 630, 846), (0, 630, 846), (0, 630, 828), (0, 612, 828), (0, 630, 846), (0, 630, 828), (-18, 630, 846), (0, 630, 846), (0, 630, 828), (-36, 630, 828), (0, 630, 828), (0, 630, 828), (18, 630, 810), (18, 612, 792), (18, 612, 774), (18, 594, 792), (-90, 666, 738)]	(9350, 10764, 9824, 10389, 11844, 9935, 9316, 8656, 4666, 6997, 8296, 7922, 5066, 6176, 7226, 13275, 11085, 19554, 15288, 8952, 15965, 13235, 11878, 1977)
right	n	2527925	(754, 157)	[(-90, 612, 846), (-54, 612, 738), (-18, 666, 918), (36, 612, 756), (18, 630, 774), (54, 648, 810), (54, 630, 882), (54, 648, 864), (54, 630, 810), (54, 612, 774), (54, 630, 756), (108, 612, 792), (108, 612, 846), (108, 630, 846), (90, 612, 846), (90, 612, 846), (72, 612, 900), (54, 612, 900), (54, 612, 846), (54, 594, 846), (54, 594, 828), (36, 612, 846), (18, 594, 882), (36, 648, 900), (36, 612, 900)]	(9373, 10816, 9663, 10095, 11584, 9791, 8773, 9190, 4499, 6942, 8019, 8465, 5213, 6176, 7215, 13044, 11104, 19570, 15264, 8995, 16094, 13262, 11889, 1967)
right	 	2528220	(829, 226)	[(54, 612, 774), (54, 630, 756), (108, 612, 792), (108, 612, 846), (108, 630, 846), (90, 612, 846), (90, 612, 846), (72, 612, 900), (54, 612, 900), (54, 612, 846), (54, 594, 846), (54, 594, 828), (36, 612, 846), (18, 594, 882), (36, 648, 900), (36, 612, 900), (36, 612, 882), (72, 612, 810), (36, 612, 810), (54, 630, 882), (54, 594, 792), (36, 594, 864), (36, 630, 900), (54, 594, 918), (0, 594, 792)]	(9363, 10783, 9645, 10075, 11582, 9755, 8820, 8654, 4439, 6930, 7976, 8248, 5154, 6176, 7224, 13047, 11094, 19561, 15302, 8994, 16094, 13262, 11878, 1952)
right	t	2528832	(574, 258)	[(54, 594, 918), (0, 594, 792), (36, 630, 846), (54, 612, 864), (36, 630, 864), (54, 612, 900), (36, 612, 792), (54, 630, 846), (36, 630, 810), (36, 612, 828), (36, 612, 846), (36, 630, 864), (18, 612, 882), (-36, 648, 864), (-72, 648, 882), (-72, 648, 864), (-54, 648, 810), (-72, 630, 792), (-36, 630, 828), (-18, 630, 792), (0, 612, 828), (0, 648, 846), (18, 630, 810), (0, 612, 828), (0, 612, 828)]	(9355, 10746, 9859, 10302, 11829, 9922, 9394, 8665, 4673, 6993, 8404, 7799, 5109, 6201, 7237, 13805, 11097, 19537, 15124, 8974, 15925, 13225, 11862, 1965)
right	h	2529327	(661, 187)	[(-36, 630, 828), (-18, 630, 792), (0, 612, 828), (0, 648, 846), (18, 630, 810), (0, 612, 828), (0, 612, 828), (-108, 684, 792), (-90, 612, 900), (-72, 666, 936), (-54, 648, 900), (-90, 666, 900), (-54, 612, 864), (-54, 612, 792), (36, 594, 810), (54, 612, 828), (18, 648, 846), (18, 648, 864), (18, 630, 846), (18, 612, 828), (0, 630, 810), (18, 630, 828), (0, 630, 828), (18, 612, 810), (-72, 612, 828)]	(9361, 10740, 9648, 10099, 11775, 9868, 9394, 8573, 4611, 6969, 8403, 8054, 5129, 6194, 7240, 13797, 11099, 19558, 15147, 8985, 15995, 13244, 11879, 1972)
right	i	2529690	(551, 114)	[(-90, 666, 900), (-54, 612, 864), (-54, 612, 792), (36, 594, 810), (54, 612, 828), (18, 648, 846), (18, 648, 864), (18, 630, 846), (18, 612, 828), (0, 630, 810), (18, 630, 828), (0, 630, 828), (18, 612, 810), (-72, 612, 828), (-18, 630, 918), (-36, 648, 954), (0, 648, 936), (0, 612, 864), (18, 612, 720), (-36, 630, 846), (18, 630, 864), (18, 594, 756), (-72, 630, 936), (18, 630, 972), (-18, 648, 972)]	(9362, 10800, 9778, 10257, 11842, 10025, 9882, 9549, 4906, 7037, 8733, 8615, 5177, 6221, 7251, 13961, 11109, 19569, 15096, 8981, 15991, 13255, 11890, 1971)
right	n	2530092	(732, 164)	[(-18, 630, 918), (-36, 648, 954), (0, 648, 936), (0, 612, 864), (18, 612, 720), (-36, 630, 846), (18, 630, 864), (18, 594, 756), (-72, 630, 936), (18, 630, 972), (-18, 648, 972), (0, 630, 882), (0, 594, 738), (-54, 612, 792), (0, 630, 828), (18, 630, 846), (18, 612, 846), (18, 612, 828), (18, 612, 846), (36, 612, 828), (18, 612, 846), (18, 630, 810), (0, 612, 864), (0, 612, 864), (36, 594, 828)]	(9353, 10741, 9608, 10052, 11724, 9823, 9143, 8340, 4468, 6954, 8226, 8140, 5081, 6184, 7221, 13517, 11082, 19527, 15006, 8971, 15958, 13216, 11856, 1964)
right	g	2530908	(663, 244)	[(18, 648, 846), (-18, 630, 864), (18, 630, 828), (18, 630, 810), (18, 630, 846), (18, 630, 846), (18, 630, 846), (36, 630, 828), (18, 612, 846), (0, 612, 846), (18, 630, 864), (0, 630, 846), (18, 630, 846), (-18, 630, 828), (0, 630, 828), (0, 630, 828), (0, 630, 828), (0, 630, 864), (0, 630, 846), (0, 630, 864), (18, 630, 846), (0, 630, 810), (18, 630, 846), (18, 630, 846), (18, 648, 828)]	(9356, 10724, 9641, 10095, 11690, 9801, 9437, 8648, 4595, 6963, 8396, 8262, 5106, 6200, 7234, 13642, 11091, 19550, 15093, 8974, 15970, 13227, 11878, 1970)
