Please hold the phone in both hands. At each letter you will be instructed which thumb to use
left	e	442371	(571, 340)	[(-54, 486, 918), (-72, 468, 918), (-54, 486, 918), (-72, 468, 936), (-72, 468, 954), (-72, 486, 936), (-90, 468, 954), (-72, 486, 864), (-54, 504, 918), (-36, 486, 918), (-54, 522, 918), (-54, 522, 882), (18, 522, 882), (-18, 540, 882), (-36, 504, 900), (-36, 522, 900), (-18, 522, 918), (-36, 540, 900), (-36, 540, 918), (0, 540, 846), (-36, 540, 900), (-72, 540, 936), (-36, 540, 936), (0, 540, 936), (0, 540, 864)]	(9480, 10973, 9332, 9931, 12438, 10932, 4577, 6980, 5891, 7161, 6477, 6393, 4707, 6696, 7205, 9490, 11543, 19608, 14215, 8950, 15452, 13878, 12145, 1980)
left	b	443755	(752, 187)	[(-54, 522, 900), (-54, 504, 918), (-18, 522, 882), (-36, 522, 882), (-54, 504, 918), (-72, 486, 954), (-90, 504, 918), (-54, 522, 936), (-36, 504, 918), (-72, 522, 918), (-54, 522, 918), (-36, 540, 864), (-18, 540, 864), (-18, 540, 864), (18, 540, 882), (18, 558, 900), (18, 558, 918), (18, 540, 900), (0, 540, 882), (0, 522, 882), (18, 540, 900), (18, 540, 882), (36, 540, 846), (36, 576, 918), (18, 540, 954)]	(9502, 11507, 9401, 9972, 12185, 10906, 4711, 7559, 4247, 7023, 6298, 6359, 4681, 6372, 7182, 8485, 11490, 19721, 14833, 9054, 16551, 14206, 12169, 1980)
right	j	445123	(675, 161)	[(-72, 504, 918), (-72, 522, 900), (-54, 522, 918), (-54, 540, 882), (-54, 522, 900), (-72, 504, 918), (-72, 522, 918), (-72, 522, 900), (-72, 522, 918), (-72, 504, 900), (-72, 522, 918), (-90, 504, 900), (-72, 522, 882), (-72, 504, 864), (-72, 504, 900), (-72, 522, 918), (-72, 522, 900), (-90, 504, 882), (-72, 522, 900), (-90, 504, 918), (-72, 504, 936), (-90, 522, 936), (-90, 504, 900), (-72, 504, 900), (-90, 504, 864)]	(9450, 11772, 9381, 9930, 11862, 10386, 4957, 9210, 6076, 6970, 6653, 6434, 4733, 6854, 7225, 9680, 11443, 19671, 14280, 9041, 15763, 13971, 12158, 1985)
left	y	446677	(594, 200)	[(-54, 522, 900), (-72, 504, 936), (-72, 504, 918), (-36, 522, 882), (-54, 522, 900), (-54, 504, 918), (-54, 540, 918), (-54, 504, 954), (-72, 522, 918), (-72, 522, 918), (-108, 540, 864), (-72, 540, 864), (-36, 576, 882), (0, 576, 882), (18, 594, 828), (36, 594, 846), (36, 594, 846), (36, 594, 900), (36, 612, 846), (18, 612, 864), (36, 594, 846), (54, 594, 864), (18, 594, 918), (18, 594, 900), (54, 612, 846)]	(9496, 11674, 9422, 9930, 12096, 11017, 4770, 6474, 5302, 7036, 6325, 6317, 4688, 6206, 7163, 8280, 11390, 19749, 14520, 9060, 16373, 14377, 12199, 2000)
right	g	448259	(646, 241)	[(0, 594, 900), (-36, 576, 846), (0, 594, 864), (18, 594, 882), (0, 612, 864), (18, 576, 882), (0, 594, 864), (18, 594, 864), (-36, 576, 864), (-18, 594, 882), (-36, 594, 864), (-36, 594, 846), (-54, 594, 846), (-54, 576, 864), (-72, 594, 864), (-72, 612, 864), (-54, 612, 810), (-72, 594, 828), (-54, 594, 846), (-72, 594, 918), (-90, 594, 846), (-54, 594, 882), (-54, 594, 918), (-90, 594, 900), (-90, 594, 846)]	(9427, 12036, 9465, 9941, 11721, 10162, 5978, 8680, 5429, 6976, 6743, 6310, 4720, 6320, 7189, 8995, 11412, 19775, 14414, 9142, 16136, 14311, 12199, 1993)
left	f	449625	(660, 274)	[(-54, 558, 900), (-36, 558, 900), (0, 594, 846), (-36, 558, 864), (-36, 558, 864), (-18, 558, 882), (-36, 558, 864), (-36, 558, 882), (0, 558, 864), (-18, 576, 864), (0, 576, 864), (0, 576, 864), (-18, 576, 882), (-18, 576, 882), (-18, 576, 882), (0, 558, 882), (0, 576, 846), (-18, 576, 864), (0, 576, 882), (0, 576, 882), (0, 558, 882), (-36, 576, 864), (0, 576, 882), (0, 576, 864), (0, 576, 882)]	(9476, 11296, 9326, 9898, 11960, 10683, 4960, 7092, 5481, 6999, 6731, 6348, 4698, 6302, 7192, 9044, 11412, 19712, 14387, 9063, 16187, 14265, 12175, 1981)
left	z	450913	(739, 358)	[(-36, 558, 936), (-36, 558, 918), (-54, 558, 900), (-54, 540, 882), (-54, 522, 900), (-72, 522, 918), (-108, 504, 936), (-90, 522, 918), (-72, 540, 846), (-72, 540, 846), (-72, 522, 882), (-72, 522, 900), (-54, 540, 900), (-54, 540, 900), (-54, 522, 900), (-72, 540, 900), (-54, 522, 918), (-72, 522, 918), (-72, 522, 918), (-72, 522, 882), (-72, 522, 900), (-72, 522, 900), (-72, 522, 918), (-54, 522, 936), (-54, 522, 936)]	(9444, 11566, 9315, 9895, 11915, 10633, 5132, 8499, 5633, 6985, 6795, 6307, 4691, 6456, 7195, 9467, 11416, 19694, 14282, 9100, 15813, 14075, 12175, 1978)
left	k	452541	(672, 111)	[(-36, 558, 900), (0, 576, 882), (0, 612, 810), (18, 612, 846), (0, 612, 846), (36, 612, 864), (36, 594, 864), (54, 612, 810), (72, 612, 846), (54, 594, 846), (72, 612, 846), (72, 612, 864), (72, 594, 846), (72, 594, 864), (72, 612, 864), (90, 612, 864), (90, 594, 846), (72, 612, 846), (72, 594, 846), (72, 612, 864), (72, 612, 864), (72, 612, 882), (90, 612, 882), (72, 612, 846), (54, 612, 846)]	(9499, 11175, 9356, 9937, 12023, 11092, 4763, 6190, 4440, 7037, 6266, 6337, 4595, 6122, 7161, 7979, 11286, 19762, 14968, 9039, 16797, 14376, 12201, 1985)
left	v	453874	(726, 229)	[(-36, 558, 936), (-36, 522, 900), (-54, 540, 882), (-72, 540, 846), (-54, 540, 846), (-54, 540, 864), (-54, 540, 882), (-36, 558, 882), (-36, 540, 900), (-54, 558, 864), (-18, 558, 900), (-18, 540, 918), (-36, 558, 882), (-54, 540, 882), (0, 540, 882), (-36, 540, 882), (-18, 558, 882), (-36, 558, 882), (18, 576, 882), (0, 576, 900), (0, 558, 882), (0, 576, 864), (36, 576, 864), (18, 576, 918), (0, 576, 936)]	(9471, 11355, 9328, 9925, 11880, 10761, 5046, 8004, 5451, 7010, 6816, 6410, 4735, 6318, 7196, 9128, 11463, 19757, 14545, 9092, 16447, 14332, 12194, 1988)
right	x	455490	(745, 337)	[(-36, 540, 918), (-72, 540, 900), (-36, 558, 882), (-54, 540, 864), (-54, 540, 936), (-54, 540, 900), (-54, 522, 918), (-108, 540, 900), (-72, 540, 882), (-54, 540, 864), (-72, 540, 882), (-90, 558, 900), (-90, 558, 864), (-90, 540, 846), (-90, 540, 900), (-108, 558, 900), (-90, 558, 864), (-108, 558, 846), (-108, 558, 882), (-108, 558, 900), (-90, 558, 900), (-108, 558, 864), (-90, 558, 882), (-108, 576, 882), (-108, 558, 882)]	(9479, 12380, 9758, 9925, 11682, 9664, 4567, 8966, 4765, 6855, 5945, 6614, 4648, 6486, 7183, 8585, 11430, 19768, 14314, 9173, 15996, 14149, 12191, 1986)
