Please hold the phone in your right hand and type with you right thumb
c	1894598	(742, 276)	[(72, 522, 918), (36, 504, 900), (36, 522, 936), (18, 504, 936), (54, 504, 900), (54, 540, 918), (18, 522, 936), (0, 504, 900), (0, 522, 900), (18, 522, 864), (18, 540, 864), (0, 522, 900), (18, 540, 918), (36, 522, 954), (18, 522, 864), (54, 558, 900), (18, 558, 936), (18, 522, 936), (0, 486, 864), (18, 540, 864), (18, 558, 900), (0, 540, 936), (0, 522, 918), (0, 540, 882), (-36, 540, 864)]	(9541, 12976, 10818, 10651, 11986, 10177, 4823, 6139, 4067, 8207, 5774, 6130, 4442, 6341, 10386, 7898, 11362, 20178, 14803, 9159, 15715, 14440, 12325, 2074)
a	1894956	(659, 410)	[(0, 522, 900), (18, 540, 918), (36, 522, 954), (18, 522, 864), (54, 558, 900), (18, 558, 936), (18, 522, 936), (0, 486, 864), (18, 540, 864), (18, 558, 900), (0, 540, 936), (0, 522, 918), (0, 540, 882), (-36, 540, 864), (-54, 522, 1008), (18, 540, 882), (18, 558, 828), (0, 594, 900), (-36, 576, 918), (-54, 558, 954), (-36, 576, 864), (-72, 630, 702), (-72, 612, 810), (-72, 594, 864), (-126, 594, 810)]	(9555, 13330, 11213, 11794, 12014, 10175, 4663, 6184, 4007, 8021, 5682, 6083, 4427, 6304, 10112, 7926, 11346, 20181, 14908, 9240, 15810, 14627, 12330, 2062)
l	1895457	(682, 11)	[(-36, 576, 918), (-54, 558, 954), (-36, 576, 864), (-72, 630, 702), (-72, 612, 810), (-72, 594, 864), (-126, 594, 810), (54, 540, 972), (108, 468, 900), (108, 504, 972), (90, 486, 990), (72, 468, 990), (90, 468, 972), (90, 486, 936), (72, 504, 864), (54, 504, 900), (72, 486, 936), (90, 486, 954), (72, 450, 936), (18, 486, 936), (18, 486, 918), (72, 504, 936), (108, 504, 918), (126, 522, 882), (126, 522, 918)]	(9490, 12445, 10166, 10203, 12139, 10859, 5275, 6027, 3996, 8486, 5705, 6138, 4380, 6235, 9066, 7898, 11332, 20068, 14814, 9181, 15735, 14518, 12329, 2061)
l	1895654	(669, 30)	[(-72, 594, 864), (-126, 594, 810), (54, 540, 972), (108, 468, 900), (108, 504, 972), (90, 486, 990), (72, 468, 990), (90, 468, 972), (90, 486, 936), (72, 504, 864), (54, 504, 900), (72, 486, 936), (90, 486, 954), (72, 450, 936), (18, 486, 936), (18, 486, 918), (72, 504, 936), (108, 504, 918), (126, 522, 882), (126, 522, 918), (90, 504, 954), (18, 522, 900), (108, 558, 900), (90, 522, 864), (108, 540, 864)]	(9494, 12469, 10222, 10229, 12143, 10770, 5242, 5984, 4060, 8533, 5735, 6122, 4359, 6241, 9185, 7832, 11330, 20079, 14817, 9180, 15731, 14523, 12335, 2059)
 	1896014	(804, 207)	[(90, 486, 954), (72, 450, 936), (18, 486, 936), (18, 486, 918), (72, 504, 936), (108, 504, 918), (126, 522, 882), (126, 522, 918), (90, 504, 954), (18, 522, 900), (108, 558, 900), (90, 522, 864), (108, 540, 864), (90, 522, 882), (18, 486, 954), (90, 522, 864), (108, 540, 900), (108, 540, 882), (90, 522, 918), (90, 504, 882), (108, 540, 882), (54, 468, 900), (18, 540, 936), (72, 522, 918), (54, 486, 954)]	(9513, 12828, 10381, 10267, 12142, 10558, 5096, 6093, 4027, 8491, 5690, 6132, 4378, 6242, 9421, 7765, 11351, 20118, 14836, 9187, 15746, 14585, 12346, 2066)
m	1896457	(729, 100)	[(108, 540, 900), (108, 540, 882), (90, 522, 918), (90, 504, 882), (108, 540, 882), (54, 468, 900), (18, 540, 936), (72, 522, 918), (54, 486, 954), (72, 504, 918), (90, 504, 954), (90, 504, 936), (90, 522, 954), (72, 504, 954), (54, 522, 864), (54, 522, 864), (90, 540, 864), (72, 540, 900), (72, 504, 936), (36, 486, 900), (36, 504, 936), (54, 540, 900), (72, 522, 900), (126, 486, 936), (126, 504, 936)]	(9521, 12777, 10422, 10312, 12169, 10667, 5178, 6054, 4022, 8478, 5678, 6085, 4381, 6242, 9314, 7810, 11354, 20129, 14870, 9210, 15765, 14613, 12342, 2061)
e	1896822	(582, 347)	[(90, 522, 954), (72, 504, 954), (54, 522, 864), (54, 522, 864), (90, 540, 864), (72, 540, 900), (72, 504, 936), (36, 486, 900), (36, 504, 936), (54, 540, 900), (72, 522, 900), (126, 486, 936), (126, 504, 936), (36, 504, 972), (0, 486, 990), (72, 558, 900), (108, 576, 864), (36, 594, 756), (36, 630, 792), (0, 612, 918), (-36, 612, 810), (-36, 630, 774), (0, 612, 810), (18, 630, 756), (36, 594, 846)]	(9527, 12867, 10801, 11638, 12102, 10376, 4863, 6011, 4008, 8082, 5659, 6100, 4371, 6218, 9207, 7914, 11338, 20121, 14860, 9231, 15783, 14665, 12338, 2060)
 	1897064	(790, 277)	[(72, 504, 936), (36, 486, 900), (36, 504, 936), (54, 540, 900), (72, 522, 900), (126, 486, 936), (126, 504, 936), (36, 504, 972), (0, 486, 990), (72, 558, 900), (108, 576, 864), (36, 594, 756), (36, 630, 792), (0, 612, 918), (-36, 612, 810), (-36, 630, 774), (0, 612, 810), (18, 630, 756), (36, 594, 846), (18, 540, 792), (18, 522, 936), (18, 504, 882), (54, 540, 882), (54, 558, 882), (54, 558, 936)]	(9533, 12973, 10554, 10390, 12128, 10246, 4852, 5992, 3973, 8342, 5669, 6076, 4355, 6231, 9399, 7557, 11338, 20138, 14860, 9234, 15794, 14733, 12340, 2065)
a	1897723	(650, 416)	[(54, 504, 972), (18, 522, 900), (18, 504, 900), (36, 504, 954), (54, 504, 972), (54, 522, 900), (18, 522, 864), (36, 540, 882), (18, 540, 900), (18, 522, 918), (18, 522, 954), (-36, 540, 936), (-36, 540, 918), (-54, 558, 900), (-54, 558, 864), (-54, 576, 864), (-36, 558, 882), (-54, 576, 936), (-36, 576, 900), (-72, 594, 828), (-72, 612, 792), (-54, 612, 810), (-36, 612, 864), (0, 612, 900), (-36, 594, 882)]	(9554, 13284, 11007, 11886, 12222, 10410, 4878, 6053, 3996, 8138, 5625, 6057, 4360, 6206, 9120, 7779, 11338, 20163, 15038, 9318, 15910, 14798, 12350, 2065)
t	1898217	(585, 299)	[(-36, 576, 900), (-72, 594, 828), (-72, 612, 792), (-54, 612, 810), (-36, 612, 864), (0, 612, 900), (-36, 594, 882), (-36, 576, 756), (18, 540, 1062), (-54, 540, 882), (-54, 558, 792), (-18, 594, 810), (0, 576, 846), (0, 576, 936), (-36, 558, 954), (-54, 558, 918), (-54, 576, 828), (0, 594, 792), (18, 612, 882), (-36, 594, 900), (-36, 594, 828), (-18, 630, 792), (-36, 630, 846), (-54, 612, 846), (-54, 576, 792)]	(9525, 12892, 10862, 11830, 12394, 10532, 4948, 6033, 4045, 8545, 5738, 6115, 4397, 6231, 9202, 7880, 11354, 20136, 14951, 9377, 15812, 14701, 12344, 2067)
