Please hold the phone in both hands. At each letter you will be instructed which thumb to use
right	t	1691247	(585, 265)	[(0, 612, 846), (0, 612, 864), (-18, 630, 864), (0, 630, 846), (0, 612, 846), (0, 612, 882), (18, 630, 846), (-18, 630, 846), (0, 612, 864), (0, 612, 846), (0, 630, 828), (-18, 630, 846), (0, 630, 828), (0, 630, 846), (-36, 630, 882), (-36, 648, 792), (-18, 630, 828), (0, 648, 828), (-36, 648, 846), (-36, 666, 864), (-18, 648, 792), (0, 648, 792), (0, 648, 810), (-36, 648, 846), (0, 666, 810)]	(9503, 13279, 11297, 10438, 11751, 14132, 4936, 7514, 4271, 7068, 7043, 6567, 7777, 7465, 7799, 7132, 13943, 20460, 14977, 9179, 18117, 15349, 13111, 2034)
right	h	1691541	(625, 192)	[(0, 612, 846), (0, 630, 828), (-18, 630, 846), (0, 630, 828), (0, 630, 846), (-36, 630, 882), (-36, 648, 792), (-18, 630, 828), (0, 648, 828), (-36, 648, 846), (-36, 666, 864), (-18, 648, 792), (0, 648, 792), (0, 648, 810), (-36, 648, 846), (0, 666, 810), (-36, 648, 846), (-18, 666, 810), (-18, 666, 792), (18, 648, 756), (0, 648, 864), (18, 666, 774), (0, 666, 846), (-36, 648, 828), (-36, 648, 810)]	(9486, 13211, 11253, 10353, 11743, 13941, 4846, 7390, 4261, 7123, 7199, 6416, 7689, 7417, 7760, 7130, 13887, 20405, 14919, 9157, 18015, 15285, 13088, 2049)
right	e	1692204	(592, 347)	[(-36, 648, 828), (-36, 630, 882), (-36, 648, 810), (-36, 630, 864), (0, 648, 810), (-36, 648, 810), (-36, 648, 846), (-36, 648, 846), (-18, 648, 828), (0, 666, 810), (0, 648, 828), (-36, 666, 828), (-18, 648, 846), (-54, 648, 828), (-36, 648, 846), (-18, 648, 810), (0, 666, 810), (-36, 666, 846), (-36, 666, 846), (-36, 648, 828), (-36, 648, 828), (-36, 666, 846), (-36, 684, 792), (-18, 684, 810), (0, 666, 774)]	(9490, 13127, 11220, 10512, 11752, 14052, 5077, 7361, 4393, 7155, 7209, 6469, 7576, 7762, 7836, 7125, 14002, 20441, 14890, 9164, 17994, 15300, 13067, 2048)
right	r	1692498	(586, 305)	[(0, 666, 810), (0, 648, 828), (-36, 666, 828), (-18, 648, 846), (-54, 648, 828), (-36, 648, 846), (-18, 648, 810), (0, 666, 810), (-36, 666, 846), (-36, 666, 846), (-36, 648, 828), (-36, 648, 828), (-36, 666, 846), (-36, 684, 792), (-18, 684, 810), (0, 666, 774), (-36, 666, 702), (-54, 684, 882), (-54, 684, 882), (-36, 666, 828), (18, 666, 720), (-36, 648, 792), (-36, 666, 810), (-36, 684, 846), (-36, 666, 846)]	(9500, 13172, 11227, 10635, 11764, 14190, 5019, 7249, 4194, 7080, 7015, 6413, 7498, 7657, 7804, 7086, 13908, 20385, 14850, 9142, 17880, 15226, 13061, 2036)
right	e	1692712	(575, 338)	[(-54, 648, 828), (-36, 648, 846), (-18, 648, 810), (0, 666, 810), (-36, 666, 846), (-36, 666, 846), (-36, 648, 828), (-36, 648, 828), (-36, 666, 846), (-36, 684, 792), (-18, 684, 810), (0, 666, 774), (-36, 666, 702), (-54, 684, 882), (-54, 684, 882), (-36, 666, 828), (18, 666, 720), (-36, 648, 792), (-36, 666, 810), (-36, 684, 846), (-36, 666, 846), (0, 684, 756), (-36, 666, 702), (-36, 648, 828), (-54, 648, 954)]	(9483, 13139, 11209, 10280, 11675, 13779, 4908, 7210, 4206, 7135, 6772, 6250, 7437, 7736, 7837, 7113, 13868, 20346, 14811, 9122, 17776, 15151, 13034, 2047)
right	 	1692907	(790, 269)	[(-36, 666, 846), (-36, 648, 828), (-36, 648, 828), (-36, 666, 846), (-36, 684, 792), (-18, 684, 810), (0, 666, 774), (-36, 666, 702), (-54, 684, 882), (-54, 684, 882), (-36, 666, 828), (18, 666, 720), (-36, 648, 792), (-36, 666, 810), (-36, 684, 846), (-36, 666, 846), (0, 684, 756), (-36, 666, 702), (-36, 648, 828), (-54, 648, 954), (-18, 630, 918), (0, 612, 810), (-36, 630, 882), (-36, 630, 882), (0, 630, 864)]	(9500, 13431, 11377, 10278, 11690, 13698, 4815, 7907, 4137, 7115, 6403, 6309, 7774, 7646, 7855, 7149, 13979, 20430, 14919, 9170, 18010, 15264, 13074, 2057)
right	a	1693199	(677, 429)	[(-54, 684, 882), (-54, 684, 882), (-36, 666, 828), (18, 666, 720), (-36, 648, 792), (-36, 666, 810), (-36, 684, 846), (-36, 666, 846), (0, 684, 756), (-36, 666, 702), (-36, 648, 828), (-54, 648, 954), (-18, 630, 918), (0, 612, 810), (-36, 630, 882), (-36, 630, 882), (0, 630, 864), (-36, 630, 792), (-54, 648, 846), (-36, 648, 900), (-36, 630, 846), (-36, 648, 828), (-36, 630, 828), (-36, 648, 846), (-54, 648, 882)]	(9489, 13414, 11415, 10317, 11679, 13661, 4729, 7371, 4136, 7112, 6530, 6312, 7757, 7859, 7926, 7148, 14063, 20459, 14916, 9190, 18033, 15313, 13050, 2044)
right	r	1693543	(573, 297)	[(-54, 648, 954), (-18, 630, 918), (0, 612, 810), (-36, 630, 882), (-36, 630, 882), (0, 630, 864), (-36, 630, 792), (-54, 648, 846), (-36, 648, 900), (-36, 630, 846), (-36, 648, 828), (-36, 630, 828), (-36, 648, 846), (-54, 648, 882), (-54, 666, 738), (0, 648, 756), (-36, 648, 918), (-36, 648, 846), (-36, 648, 792), (0, 648, 738), (-36, 648, 864), (-36, 648, 846), (-36, 666, 810), (-36, 666, 918), (-54, 648, 792)]	(9511, 13354, 11406, 10796, 11744, 14279, 4878, 7483, 4264, 7096, 6315, 6410, 8151, 7761, 7865, 7145, 14041, 20436, 14892, 9170, 17983, 15310, 13095, 2040)
right	e	1693796	(563, 348)	[(-54, 648, 846), (-36, 648, 900), (-36, 630, 846), (-36, 648, 828), (-36, 630, 828), (-36, 648, 846), (-54, 648, 882), (-54, 666, 738), (0, 648, 756), (-36, 648, 918), (-36, 648, 846), (-36, 648, 792), (0, 648, 738), (-36, 648, 864), (-36, 648, 846), (-36, 666, 810), (-36, 666, 918), (-54, 648, 792), (-18, 648, 774), (0, 666, 828), (-36, 648, 828), (36, 684, 720), (-36, 648, 666), (18, 666, 702), (-36, 630, 954)]	(9496, 13172, 11265, 10451, 11699, 13908, 4882, 7335, 4146, 7117, 6474, 6387, 8025, 7733, 7847, 7117, 13863, 20319, 14757, 9109, 17677, 15108, 13020, 2038)
right	 	1694004	(798, 247)	[(-36, 630, 828), (-36, 648, 846), (-54, 648, 882), (-54, 666, 738), (0, 648, 756), (-36, 648, 918), (-36, 648, 846), (-36, 648, 792), (0, 648, 738), (-36, 648, 864), (-36, 648, 846), (-36, 666, 810), (-36, 666, 918), (-54, 648, 792), (-18, 648, 774), (0, 666, 828), (-36, 648, 828), (36, 684, 720), (-36, 648, 666), (18, 666, 702), (-36, 630, 954), (0, 594, 792), (-36, 612, 900), (0, 612, 810), (-54, 612, 864)]	(9504, 13430, 11396, 10293, 11681, 13555, 4615, 8525, 4185, 7067, 5977, 6318, 8305, 7481, 7940, 7138, 13898, 20416, 14861, 9153, 17913, 15196, 13059, 2040)
