Please hold the phone in your right hand and type with your left index finger
i	2092932	(579, 128)	[(90, 738, 756), (54, 720, 756), (54, 720, 756), (72, 720, 792), (90, 720, 774), (72, 738, 756), (90, 738, 756), (72, 720, 756), (72, 720, 756), (90, 720, 756), (108, 738, 756), (126, 738, 774), (108, 738, 756), (90, 738, 738), (90, 738, 756), (90, 738, 774), (126, 720, 774), (108, 738, 738), (144, 756, 648), (162, 756, 702), (90, 720, 792), (72, 720, 828), (90, 738, 810), (126, 738, 738), (126, 738, 702)]	(9553, 11492, 10338, 11352, 11895, 10153, 4948, 5805, 4133, 7712, 5510, 5926, 4234, 6099, 7840, 7101, 11352, 20285, 18081, 9239, 16555, 14838, 12360, 2094)
 	2094942	(820, 254)	[(18, 702, 720), (-18, 684, 792), (-72, 648, 846), (-108, 630, 918), (-144, 612, 972), (-162, 594, 918), (-180, 594, 954), (-180, 594, 954), (-126, 612, 918), (-90, 630, 900), (-90, 630, 846), (-72, 648, 828), (-54, 666, 810), (-36, 684, 792), (0, 684, 774), (36, 684, 792), (36, 684, 774), (18, 702, 774), (0, 702, 792), (-18, 702, 774), (54, 702, 720), (18, 702, 810), (18, 702, 828), (0, 684, 792), (-36, 666, 846)]	(9565, 11529, 10450, 11697, 11889, 10146, 4850, 5836, 4165, 7659, 5522, 5909, 4259, 6110, 7888, 7126, 11372, 20320, 18191, 9300, 16661, 14986, 12376, 2094)
t	2095972	(589, 270)	[(72, 738, 774), (54, 738, 756), (36, 720, 774), (36, 720, 774), (54, 720, 792), (54, 720, 774), (18, 720, 774), (36, 720, 738), (54, 720, 756), (72, 720, 774), (54, 738, 774), (36, 720, 774), (54, 720, 774), (36, 720, 774), (36, 720, 756), (54, 738, 756), (54, 738, 738), (54, 738, 756), (72, 738, 738), (72, 738, 720), (36, 720, 828), (36, 720, 792), (54, 738, 738), (36, 738, 756), (54, 720, 738)]	(9572, 11352, 10390, 11630, 11825, 10022, 4694, 5779, 4104, 7513, 5475, 5913, 4249, 6098, 7875, 7097, 11364, 20309, 18153, 9281, 16638, 14983, 12363, 2092)
h	2096312	(678, 222)	[(36, 720, 774), (54, 720, 774), (36, 720, 774), (36, 720, 756), (54, 738, 756), (54, 738, 738), (54, 738, 756), (72, 738, 738), (72, 738, 720), (36, 720, 828), (36, 720, 792), (54, 738, 738), (36, 738, 756), (54, 720, 738), (36, 720, 756), (36, 720, 774), (54, 738, 774), (54, 738, 756), (108, 738, 720), (90, 756, 702), (36, 702, 792), (0, 702, 828), (36, 720, 774), (36, 738, 792), (54, 756, 756)]	(9575, 11363, 10403, 11624, 11827, 10034, 4715, 5785, 4118, 7520, 5478, 5916, 4251, 6106, 7886, 7114, 11367, 20322, 18202, 9286, 16658, 15001, 12373, 2094)
i	2096768	(599, 131)	[(54, 738, 774), (54, 738, 756), (108, 738, 720), (90, 756, 702), (36, 702, 792), (0, 702, 828), (36, 720, 774), (36, 738, 792), (54, 756, 756), (54, 738, 738), (72, 738, 774), (72, 738, 756), (54, 738, 774), (36, 756, 846), (54, 720, 774), (72, 738, 756), (54, 756, 756), (90, 756, 684), (162, 774, 630), (126, 756, 666), (90, 756, 792), (90, 756, 774), (72, 738, 774), (90, 756, 738), (108, 756, 684)]	(9576, 11333, 10370, 11602, 11818, 10012, 4667, 5742, 4085, 7515, 5459, 5889, 4248, 6099, 7865, 7102, 11360, 20314, 18159, 9288, 16642, 15010, 12376, 2090)
n	2097208	(730, 165)	[(72, 738, 756), (54, 756, 756), (90, 756, 684), (162, 774, 630), (126, 756, 666), (90, 756, 792), (90, 756, 774), (72, 738, 774), (90, 756, 738), (108, 756, 684), (72, 756, 738), (54, 738, 756), (90, 756, 756), (72, 756, 738), (72, 756, 720), (90, 756, 738), (108, 756, 738), (108, 756, 738), (90, 756, 720), (72, 756, 738), (72, 756, 738), (72, 738, 756), (90, 756, 720), (90, 756, 756), (72, 720, 774)]	(9572, 11373, 10411, 11641, 11827, 10042, 4715, 5800, 4118, 7530, 5472, 5903, 4238, 6107, 7886, 7112, 11363, 20320, 18193, 9293, 16657, 15011, 12371, 2091)
k	2097547	(658, 128)	[(54, 738, 756), (90, 756, 756), (72, 756, 738), (72, 756, 720), (90, 756, 738), (108, 756, 738), (108, 756, 738), (90, 756, 720), (72, 756, 738), (72, 756, 738), (72, 738, 756), (90, 756, 720), (90, 756, 756), (72, 720, 774), (18, 738, 792), (72, 756, 774), (90, 756, 738), (144, 774, 666), (198, 810, 540), (126, 756, 684), (72, 756, 828), (54, 756, 810), (72, 756, 738), (126, 756, 648), (162, 792, 630)]	(9575, 11367, 10407, 11640, 11822, 10030, 4703, 5800, 4123, 7511, 5482, 5899, 4249, 6102, 7866, 7108, 11367, 20317, 18179, 9297, 16650, 15030, 12374, 2093)
 	2098007	(849, 244)	[(90, 756, 738), (144, 774, 666), (198, 810, 540), (126, 756, 684), (72, 756, 828), (54, 756, 810), (72, 756, 738), (126, 756, 648), (162, 792, 630), (72, 756, 738), (54, 738, 774), (72, 738, 756), (54, 720, 738), (36, 738, 756), (54, 720, 774), (54, 720, 774), (18, 684, 792), (-54, 666, 828), (-54, 684, 864), (0, 702, 684), (-90, 630, 864), (-162, 648, 1062), (-108, 648, 1044), (-54, 648, 882), (-54, 666, 846)]	(9557, 11460, 10423, 11616, 11857, 10088, 4799, 5805, 4104, 7621, 5483, 5917, 4261, 6107, 7939, 7129, 11375, 20331, 18229, 9308, 16668, 15034, 12370, 2090)
y	2098517	(585, 218)	[(-54, 684, 864), (0, 702, 684), (-90, 630, 864), (-162, 648, 1062), (-108, 648, 1044), (-54, 648, 882), (-54, 666, 846), (36, 720, 720), (54, 720, 774), (36, 720, 756), (72, 738, 756), (90, 756, 738), (90, 756, 720), (90, 756, 702), (72, 756, 720), (90, 756, 738), (72, 756, 756), (72, 756, 720), (126, 792, 630), (108, 792, 684), (72, 738, 828), (36, 738, 810), (54, 756, 738), (72, 756, 738), (54, 738, 738)]	(9575, 11351, 10406, 11650, 11827, 10036, 4699, 5798, 4150, 7541, 5464, 5915, 4260, 6095, 7909, 7117, 11369, 20328, 18200, 9303, 16665, 15056, 12377, 2094)
o	2099011	(591, 86)	[(126, 792, 630), (108, 792, 684), (72, 738, 828), (36, 738, 810), (54, 756, 738), (72, 756, 738), (54, 738, 738), (72, 756, 756), (90, 756, 702), (90, 774, 720), (90, 774, 702), (126, 774, 702), (144, 774, 684), (144, 792, 684), (126, 774, 684), (126, 774, 684), (144, 792, 684), (144, 792, 702), (180, 792, 612), (198, 792, 594), (180, 792, 684), (144, 792, 774), (126, 774, 792), (126, 774, 720), (162, 792, 666)]	(9572, 11321, 10358, 11441, 11790, 9977, 4674, 5769, 4127, 7495, 5456, 5895, 4257, 6102, 7904, 7103, 11362, 20324, 18180, 9298, 16612, 15056, 12378, 2093)
