Please hold the phone in your left hand and type with your left thumb
x	668596	(744, 333)	[(18, 846, 702), (36, 864, 630), (18, 846, 594), (-36, 864, 540), (-162, 792, 630), (-144, 774, 792), (-162, 756, 738), (-36, 810, 684), (-72, 846, 720), (-90, 828, 774), (-72, 828, 738), (-54, 810, 666), (18, 810, 648), (0, 810, 630), (-36, 828, 648), (-18, 828, 594), (0, 828, 648), (0, 828, 648), (18, 828, 630), (18, 828, 612), (18, 828, 612), (36, 846, 612), (18, 846, 630), (18, 846, 648), (-36, 864, 594)]	(9396, 10674, 9168, 10107, 11465, 9451, 4797, 10051, 7054, 6980, 8927, 7123, 4813, 6142, 7214, 11594, 11092, 19750, 14874, 8991, 16600, 13503, 12142, 1980)
i	669976	(582, 124)	[(36, 900, 558), (54, 864, 648), (36, 900, 648), (0, 918, 594), (54, 900, 558), (72, 864, 612), (54, 828, 666), (36, 864, 684), (36, 882, 612), (90, 882, 612), (126, 846, 648), (90, 846, 648), (54, 918, 522), (90, 900, 468), (144, 900, 504), (108, 864, 540), (36, 918, 594), (36, 918, 540), (54, 918, 504), (90, 900, 504), (54, 900, 540), (36, 918, 576), (36, 918, 522), (54, 918, 558), (54, 900, 540)]	(9450, 10610, 9317, 10714, 11458, 9422, 4171, 9410, 5476, 6862, 6052, 6365, 4558, 6116, 7162, 8947, 11231, 19900, 17902, 9142, 17136, 13819, 12172, 1980)
y	671192	(577, 225)	[(54, 864, 612), (0, 918, 558), (54, 900, 540), (54, 828, 540), (18, 936, 468), (36, 936, 468), (54, 882, 522), (-36, 882, 558), (0, 900, 504), (18, 954, 450), (72, 990, 450), (108, 936, 468), (72, 900, 486), (36, 900, 450), (36, 954, 450), (36, 972, 468), (54, 936, 486), (54, 936, 540), (54, 936, 522), (54, 936, 486), (54, 936, 450), (18, 972, 396), (18, 972, 396), (54, 954, 486), (72, 954, 432)]	(9449, 10704, 9290, 10655, 11439, 9415, 4190, 10145, 5165, 6837, 6093, 6485, 4558, 6174, 7176, 10148, 11223, 19865, 17045, 9110, 16907, 13735, 12159, 1983)
x	672322	(756, 340)	[(0, 900, 558), (18, 900, 540), (36, 882, 522), (0, 918, 486), (18, 954, 486), (36, 918, 504), (54, 882, 540), (36, 900, 558), (36, 936, 540), (54, 918, 540), (54, 918, 522), (36, 936, 504), (18, 918, 486), (54, 918, 486), (90, 900, 504), (72, 864, 558), (36, 864, 540), (18, 900, 486), (36, 918, 504), (-18, 900, 540), (-18, 900, 576), (0, 900, 558), (18, 882, 576), (18, 882, 558), (0, 882, 612)]	(9419, 10669, 9238, 10317, 11409, 9351, 4182, 10015, 5481, 6856, 5901, 6306, 4535, 6248, 7186, 10744, 11095, 19680, 14473, 8986, 16214, 13455, 12140, 1962)
h	673533	(659, 186)	[(36, 900, 540), (36, 900, 540), (0, 882, 576), (0, 882, 612), (0, 882, 576), (18, 846, 612), (-54, 846, 558), (-72, 918, 576), (-36, 936, 576), (54, 936, 504), (90, 954, 486), (72, 936, 486), (54, 918, 486), (54, 936, 486), (72, 954, 468), (72, 936, 504), (54, 936, 522), (72, 936, 486), (72, 936, 486), (72, 918, 450), (54, 936, 486), (18, 954, 486), (54, 954, 450), (90, 954, 396), (108, 954, 414)]	(9437, 10825, 9278, 10509, 11428, 9428, 4197, 10055, 5484, 6884, 6393, 6517, 4544, 6159, 7165, 10056, 11220, 19893, 17388, 9091, 17067, 13749, 12155, 1974)
q	674660	(549, 447)	[(36, 918, 522), (18, 954, 504), (-18, 954, 486), (0, 936, 486), (36, 918, 486), (54, 900, 504), (36, 900, 468), (0, 936, 468), (0, 936, 450), (18, 954, 486), (36, 918, 504), (18, 936, 486), (18, 918, 522), (0, 918, 540), (-18, 918, 558), (-36, 918, 576), (36, 882, 612), (54, 864, 630), (36, 846, 648), (36, 846, 612), (18, 864, 594), (0, 882, 540), (18, 864, 594), (18, 864, 630), (18, 864, 630)]	(9429, 10756, 9255, 10380, 11424, 9395, 4234, 10386, 5697, 6907, 6593, 6520, 4598, 6225, 7200, 11677, 11108, 19712, 15015, 9021, 16535, 13536, 12136, 1977)
f	675725	(648, 284)	[(-36, 864, 594), (-18, 900, 576), (-36, 882, 594), (-36, 900, 576), (-36, 882, 540), (-36, 882, 540), (-36, 882, 558), (0, 882, 540), (-36, 882, 540), (-54, 882, 576), (-36, 864, 612), (-36, 882, 630), (-36, 900, 594), (0, 864, 630), (18, 882, 612), (18, 900, 558), (0, 900, 540), (0, 900, 576), (-36, 900, 558), (-18, 900, 576), (0, 900, 558), (18, 882, 594), (-18, 882, 594), (0, 882, 576), (18, 918, 558)]	(9434, 10862, 9284, 10432, 11443, 9417, 4284, 9614, 5505, 6879, 7037, 6539, 4621, 6385, 7234, 12195, 11168, 19731, 15559, 9025, 16657, 13600, 12140, 1972)
f	676885	(653, 288)	[(36, 882, 540), (54, 900, 522), (36, 900, 540), (18, 918, 540), (0, 918, 558), (0, 918, 540), (18, 900, 540), (36, 900, 522), (18, 882, 540), (0, 900, 540), (0, 918, 540), (18, 918, 540), (18, 918, 558), (-36, 918, 558), (0, 900, 540), (18, 918, 522), (-36, 918, 540), (-36, 918, 558), (-36, 918, 576), (18, 918, 558), (18, 900, 576), (18, 900, 558), (18, 900, 540), (36, 900, 558), (54, 900, 522)]	(9439, 10882, 9290, 10468, 11446, 9451, 4282, 9732, 5544, 6875, 7155, 6548, 4636, 6389, 7245, 12262, 11160, 19744, 15615, 9030, 16657, 13611, 12137, 1959)
y	678014	(587, 208)	[(18, 900, 558), (0, 900, 594), (0, 900, 576), (0, 900, 558), (18, 900, 558), (0, 900, 558), (0, 900, 558), (0, 900, 558), (0, 882, 576), (36, 900, 576), (36, 882, 594), (0, 882, 612), (-36, 900, 558), (18, 918, 558), (18, 900, 576), (18, 900, 522), (36, 900, 504), (54, 900, 522), (36, 936, 522), (36, 954, 504), (54, 936, 504), (54, 900, 522), (36, 936, 522), (36, 936, 504), (54, 936, 504)]	(9432, 10825, 9284, 10510, 11436, 9388, 4237, 10301, 5446, 6867, 6853, 6589, 4534, 6164, 7190, 10625, 11210, 19871, 17308, 9103, 17034, 13758, 12149, 1977)
r	679175	(579, 303)	[(0, 918, 558), (0, 918, 504), (0, 900, 504), (18, 918, 522), (0, 900, 540), (-36, 954, 486), (0, 972, 450), (72, 954, 432), (90, 936, 468), (90, 918, 504), (72, 918, 522), (54, 918, 504), (36, 918, 468), (36, 936, 450), (0, 936, 504), (0, 954, 486), (0, 936, 450), (18, 936, 468), (0, 936, 486), (18, 936, 522), (18, 936, 522), (36, 936, 522), (18, 936, 504), (36, 918, 468), (36, 900, 558)]	(9434, 10832, 9260, 10506, 11447, 9403, 4306, 10138, 5436, 6894, 7755, 6665, 4603, 6215, 7222, 11830, 11175, 19807, 16530, 9059, 16814, 13658, 12146, 1974)
g	680402	(662, 234)	[(18, 918, 540), (-36, 936, 522), (-36, 972, 486), (0, 936, 540), (36, 882, 522), (18, 900, 522), (36, 918, 504), (18, 900, 540), (18, 882, 540), (36, 918, 540), (18, 900, 558), (0, 918, 540), (18, 900, 576), (0, 900, 558), (0, 936, 522), (18, 918, 540), (18, 918, 540), (18, 918, 540), (18, 918, 522), (18, 936, 504), (36, 936, 504), (18, 918, 522), (0, 936, 486), (18, 936, 504), (36, 954, 432)]	(9422, 10835, 9270, 10454, 11439, 9392, 4282, 9873, 5524, 6899, 7701, 6570, 4576, 6202, 7209, 11659, 11162, 19799, 16369, 9048, 16870, 13666, 12145, 1971)
