Please hold the phone in your right hand and type with your left index finger
l	371346	(665, 37)	[(-72, 522, 936), (-72, 504, 936), (-90, 504, 864), (-90, 522, 900), (-108, 522, 900), (-90, 522, 900), (-90, 522, 900), (-90, 522, 918), (-90, 522, 936), (-72, 522, 900), (-54, 522, 882), (-72, 504, 882), (-72, 522, 900), (-90, 522, 918), (-54, 540, 918), (-72, 540, 882), (-90, 540, 918), (-36, 540, 864), (-54, 558, 828), (-72, 558, 864), (-72, 558, 936), (-54, 540, 918), (-54, 540, 900), (-72, 558, 864), (-72, 540, 864)]	(9536, 12426, 10649, 11857, 13854, 11381, 4407, 5786, 3872, 7067, 5505, 5924, 4306, 6064, 7181, 8664, 11424, 20264, 17542, 17019, 16184, 14609, 12308, 1974)
s	372989	(664, 372)	[(-126, 486, 882), (-144, 486, 882), (-144, 486, 900), (-144, 504, 918), (-126, 504, 900), (-126, 504, 918), (-162, 522, 936), (-162, 522, 918), (-162, 522, 882), (-144, 504, 882), (-144, 486, 936), (-180, 486, 918), (-180, 486, 882), (-162, 486, 900), (-162, 486, 918), (-180, 486, 918), (-162, 504, 900), (-162, 504, 918), (-144, 522, 918), (-126, 504, 918), (-144, 504, 900), (-162, 504, 918), (-162, 504, 900), (-144, 486, 918), (-144, 504, 882)]	(9547, 12519, 10726, 11935, 13885, 11401, 4431, 5839, 3873, 7174, 5549, 5940, 4327, 6074, 7200, 8980, 11420, 20264, 17613, 17043, 16186, 14555, 12300, 1984)
g	375260	(671, 231)	[(-162, 504, 900), (-162, 504, 900), (-144, 504, 882), (-144, 504, 918), (-144, 522, 918), (-144, 504, 900), (-144, 522, 900), (-144, 504, 918), (-162, 522, 900), (-144, 504, 918), (-126, 504, 918), (-144, 504, 882), (-144, 504, 882), (-144, 522, 936), (-144, 504, 900), (-144, 522, 900), (-144, 504, 918), (-126, 504, 900), (-126, 522, 900), (-126, 522, 900), (-126, 522, 900), (-126, 522, 900), (-108, 504, 882), (-144, 522, 864), (-126, 522, 864)]	(9537, 12440, 10693, 11925, 13923, 11382, 4426, 5830, 3875, 7180, 5545, 5945, 4322, 6082, 7205, 8974, 11420, 20259, 17623, 17045, 16205, 14577, 12296, 1978)
k	376709	(656, 107)	[(-144, 504, 900), (-144, 522, 882), (-144, 522, 900), (-144, 504, 936), (-144, 504, 936), (-144, 504, 918), (-126, 522, 900), (-144, 504, 882), (-162, 522, 900), (-144, 504, 882), (-126, 522, 864), (-126, 504, 828), (-108, 504, 882), (-126, 522, 954), (-126, 522, 972), (-144, 522, 936), (-126, 540, 900), (-126, 522, 900), (-108, 504, 900), (-108, 522, 900), (-90, 522, 900), (-72, 540, 900), (-90, 522, 882), (-126, 504, 918), (-126, 504, 936)]	(9532, 12448, 10701, 11945, 13934, 11370, 4420, 5832, 3907, 7201, 5535, 5941, 4318, 6066, 7207, 8996, 11430, 20260, 17621, 17058, 16208, 14605, 12313, 1984)
c	379912	(755, 284)	[(-144, 576, 900), (-126, 558, 936), (-90, 558, 882), (-108, 558, 864), (-144, 558, 882), (-162, 558, 846), (-144, 558, 864), (-108, 558, 828), (-126, 540, 882), (-126, 558, 918), (-90, 558, 918), (-72, 576, 882), (-90, 558, 900), (-126, 540, 882), (-144, 540, 882), (-126, 540, 846), (-126, 540, 828), (-144, 540, 846), (-144, 540, 918), (-126, 540, 972), (-90, 540, 918), (-108, 540, 882), (-126, 540, 810), (-108, 558, 792), (-108, 558, 900)]	(9554, 12469, 10738, 12009, 13963, 11429, 4469, 5853, 3909, 7237, 5558, 5960, 4320, 6057, 7212, 8953, 11430, 20272, 17624, 17142, 16248, 14612, 12309, 1981)
h	381765	(667, 188)	[(-144, 540, 882), (-144, 540, 864), (-144, 522, 918), (-126, 522, 882), (-108, 540, 882), (-90, 540, 864), (-90, 540, 882), (-90, 558, 864), (-72, 558, 900), (-90, 558, 900), (-90, 558, 900), (-108, 558, 918), (-108, 558, 918), (-108, 558, 900), (-90, 558, 846), (-108, 558, 882), (-90, 558, 954), (-90, 540, 918), (-90, 540, 882), (-108, 540, 864), (-108, 558, 900), (-90, 558, 864), (-72, 558, 846), (-72, 540, 882), (-90, 558, 900)]	(9529, 12380, 10674, 11974, 13926, 11336, 4430, 5852, 3903, 7245, 5559, 5954, 4309, 6069, 7213, 8952, 11433, 20269, 17610, 17097, 16230, 14624, 12301, 1971)
o	384508	(574, 58)	[(-54, 558, 882), (-54, 576, 900), (-54, 576, 846), (-72, 558, 900), (-54, 576, 900), (-54, 576, 882), (-54, 558, 864), (-36, 576, 900), (-36, 576, 864), (-54, 558, 882), (-54, 558, 954), (-54, 558, 882), (-72, 594, 864), (-72, 594, 828), (-54, 576, 828), (-36, 576, 846), (-54, 594, 846), (18, 612, 882), (-36, 594, 864), (0, 612, 846), (18, 630, 846), (18, 630, 846), (18, 612, 864), (18, 612, 846), (18, 612, 864)]	(9544, 12343, 10650, 11966, 13986, 11363, 4456, 5855, 3920, 7262, 5571, 5955, 4294, 6060, 7210, 8955, 11437, 20262, 17577, 17054, 16221, 14628, 12306, 1985)
w	386010	(607, 389)	[(-108, 558, 882), (-90, 558, 918), (-108, 558, 882), (-108, 558, 846), (-90, 558, 864), (-108, 522, 864), (-108, 540, 882), (-108, 558, 882), (-108, 558, 864), (-90, 558, 846), (-108, 576, 882), (-108, 558, 900), (-90, 558, 882), (-108, 558, 864), (-90, 558, 882), (-90, 576, 918), (-90, 558, 882), (-72, 558, 864), (-90, 558, 864), (-108, 558, 864), (-90, 576, 864), (-90, 558, 864), (-90, 558, 882), (-108, 558, 900), (-90, 576, 828)]	(9535, 12364, 10670, 11989, 14002, 11381, 4449, 5849, 3920, 7258, 5569, 5962, 4298, 6068, 7211, 8955, 11436, 20257, 17614, 17070, 16218, 14618, 12302, 1980)
a	387628	(653, 421)	[(-90, 576, 882), (-126, 558, 882), (-108, 576, 864), (-90, 558, 882), (-90, 576, 882), (-90, 576, 864), (-90, 576, 882), (-108, 576, 882), (-90, 558, 882), (-90, 576, 882), (-108, 558, 864), (-90, 576, 846), (-108, 558, 864), (-90, 558, 882), (-90, 576, 900), (-90, 576, 882), (-90, 576, 846), (-90, 576, 846), (-108, 558, 882), (-90, 558, 900), (-108, 558, 882), (-72, 576, 828), (-72, 576, 792), (-90, 558, 918), (-72, 558, 954)]	(9536, 12361, 10681, 12004, 14036, 11407, 4450, 5858, 3923, 7273, 5563, 5956, 4325, 6074, 7210, 8974, 11434, 20262, 17634, 17087, 16236, 14627, 12306, 1983)
d	389171	(670, 337)	[(-108, 558, 882), (-90, 558, 882), (-90, 558, 864), (-108, 558, 846), (-108, 558, 846), (-108, 558, 846), (-126, 558, 864), (-108, 540, 882), (-90, 558, 900), (-72, 558, 918), (-72, 576, 918), (-72, 576, 900), (-90, 576, 882), (-72, 576, 864), (-72, 576, 900), (-90, 558, 882), (-90, 558, 882), (-72, 558, 900), (-90, 558, 882), (-90, 558, 864), (-90, 540, 882), (-90, 558, 900), (-90, 576, 900), (-90, 558, 864), (-72, 558, 846)]	(9542, 12340, 10660, 11973, 14018, 11383, 4440, 5830, 3914, 7248, 5558, 5960, 4313, 6073, 7213, 8955, 11423, 20258, 17600, 17083, 16221, 14602, 12301, 1974)
b	390820	(729, 220)	[(-108, 558, 882), (-90, 558, 882), (-90, 558, 882), (-90, 558, 864), (-90, 558, 864), (-90, 558, 864), (-90, 558, 900), (-90, 558, 900), (-108, 558, 882), (-90, 558, 900), (-90, 558, 900), (-108, 558, 918), (-90, 558, 900), (-90, 558, 846), (-90, 540, 882), (-108, 540, 864), (-108, 558, 864), (-108, 540, 882), (-72, 558, 846), (-90, 558, 864), (-108, 540, 918), (-90, 558, 882), (-54, 558, 864), (-72, 576, 900), (-72, 576, 918)]	(9546, 12386, 10695, 12030, 14076, 11442, 4449, 5847, 3919, 7259, 5574, 5959, 4317, 6080, 7213, 8980, 11435, 20263, 17620, 17104, 16231, 14612, 12307, 1982)
v	392398	(745, 257)	[(-108, 558, 882), (-108, 558, 882), (-90, 558, 846), (-90, 558, 864), (-108, 540, 900), (-108, 558, 882), (-90, 576, 954), (-72, 558, 900), (-72, 558, 882), (-90, 558, 900), (-108, 540, 900), (-90, 540, 864), (-108, 540, 882), (-108, 558, 900), (-90, 558, 882), (-72, 558, 882), (-90, 558, 846), (-72, 558, 864), (-108, 540, 936), (-90, 540, 954), (-90, 540, 864), (-108, 558, 864), (-108, 558, 864), (-72, 558, 882), (-90, 576, 900)]	(9547, 12367, 10687, 12015, 14067, 11428, 4452, 5853, 3924, 7271, 5574, 5957, 4329, 6077, 7214, 8985, 11436, 20262, 17625, 17108, 16231, 14615, 12303, 1985)
v	396434	(733, 238)	[(-126, 540, 864), (-126, 540, 846), (-90, 540, 936), (-90, 522, 918), (-90, 522, 864), (-72, 522, 918), (-90, 540, 882), (-108, 540, 900), (-72, 540, 864), (-90, 558, 864), (-90, 540, 918), (-90, 540, 900), (-90, 558, 864), (-90, 558, 900), (-72, 558, 882), (-108, 558, 882), (-90, 540, 972), (-72, 540, 900), (-72, 540, 864), (-72, 558, 882), (-72, 540, 882), (-54, 540, 900), (-54, 558, 864), (-72, 540, 864), (-90, 522, 900)]	(9549, 12375, 10688, 12039, 14013, 11413, 4447, 5845, 3923, 7267, 5553, 5970, 4317, 6074, 7213, 9033, 11438, 20234, 17613, 17136, 16247, 14626, 12298, 1983)
