Please hold the phone in your right hand and type with your left index finger
i	2025645	(575, 119)	[(72, 612, 846), (54, 612, 882), (72, 612, 846), (72, 612, 846), (72, 594, 882), (72, 594, 882), (90, 612, 864), (90, 594, 828), (72, 594, 846), (72, 612, 882), (72, 594, 864), (72, 594, 864), (90, 612, 864), (90, 612, 864), (72, 612, 882), (90, 612, 864), (72, 612, 882), (90, 612, 846), (90, 612, 864), (162, 594, 792), (72, 684, 846), (126, 576, 882), (72, 612, 900), (72, 594, 882), (90, 594, 864)]	(9598, 11533, 9669, 10224, 12566, 12744, 4903, 6503, 4436, 7530, 6245, 6790, 4968, 7424, 8631, 8566, 11749, 20345, 15136, 9009, 15685, 13344, 12073, 2180)
 	2026156	(825, 222)	[(90, 612, 864), (162, 594, 792), (72, 684, 846), (126, 576, 882), (72, 612, 900), (72, 594, 882), (90, 594, 864), (54, 612, 810), (162, 684, 810), (144, 612, 846), (-72, 504, 1188), (-36, 576, 972), (108, 612, 756), (180, 648, 738), (198, 684, 792), (144, 648, 774), (72, 630, 774), (36, 612, 900), (108, 558, 972), (-36, 684, 882), (-54, 612, 756), (-36, 612, 756), (18, 666, 774), (36, 666, 828), (36, 612, 954)]	(9599, 12080, 9650, 10187, 12479, 12007, 4773, 6329, 4290, 7500, 6239, 6576, 4903, 7010, 8434, 9388, 11543, 20222, 15074, 9001, 15538, 13373, 12055, 2175)
a	2026710	(655, 462)	[(-36, 612, 756), (18, 666, 774), (36, 666, 828), (36, 612, 954), (90, 648, 936), (18, 630, 828), (36, 630, 900), (36, 630, 900), (54, 612, 828), (36, 594, 864), (36, 612, 918), (54, 630, 864), (18, 612, 792), (36, 630, 882), (72, 630, 882), (54, 612, 900), (36, 594, 864), (-18, 612, 828), (18, 594, 882), (36, 630, 846), (54, 630, 846), (36, 594, 882), (18, 612, 882), (18, 612, 900), (18, 594, 846)]	(9602, 11803, 9673, 10204, 12305, 11806, 4790, 6476, 4326, 7415, 6300, 6620, 4967, 7383, 8509, 9666, 11656, 20237, 15023, 9015, 15547, 13371, 12044, 2187)
m	2027267	(767, 78)	[(36, 594, 882), (18, 612, 882), (18, 612, 900), (18, 594, 846), (18, 612, 918), (18, 594, 864), (18, 612, 846), (36, 612, 882), (36, 594, 864), (18, 594, 828), (18, 594, 846), (36, 612, 900), (18, 594, 900), (18, 612, 882), (18, 594, 846), (36, 612, 864), (72, 612, 882), (72, 612, 864), (18, 594, 846), (36, 612, 882), (54, 612, 864), (90, 648, 846), (90, 612, 828), (0, 666, 864), (72, 594, 882)]	(9615, 11689, 9645, 10186, 12269, 11660, 4821, 6455, 4391, 7418, 6322, 6657, 4959, 7515, 8605, 9494, 11743, 20305, 14743, 9035, 15564, 13390, 12053, 2185)
 	2028670	(818, 224)	[(54, 612, 846), (36, 612, 846), (54, 612, 864), (54, 630, 846), (54, 630, 882), (54, 612, 864), (36, 612, 810), (36, 612, 828), (54, 630, 864), (36, 612, 882), (54, 612, 864), (36, 612, 846), (36, 612, 864), (36, 594, 846), (54, 630, 846), (54, 612, 864), (54, 612, 828), (36, 612, 864), (18, 594, 810), (18, 594, 864), (54, 630, 936), (0, 630, 882), (-36, 594, 828), (-36, 576, 864), (18, 612, 756)]	(9619, 12274, 9682, 10200, 12567, 12082, 4778, 6352, 4330, 7482, 6284, 6568, 4991, 7145, 8645, 10082, 11586, 20250, 15108, 9029, 15590, 13441, 12070, 2180)
a	2029161	(655, 464)	[(18, 594, 810), (18, 594, 864), (54, 630, 936), (0, 630, 882), (-36, 594, 828), (-36, 576, 864), (18, 612, 756), (72, 630, 900), (36, 612, 846), (18, 612, 882), (0, 612, 882), (36, 612, 882), (18, 612, 864), (18, 612, 882), (18, 630, 846), (18, 612, 828), (18, 612, 810), (18, 630, 846), (36, 648, 882), (36, 630, 900), (54, 630, 738), (36, 648, 918), (54, 612, 936), (0, 612, 864), (-18, 612, 810)]	(9609, 11682, 9685, 10225, 12295, 12232, 4795, 6483, 4372, 7426, 6311, 6620, 5008, 7361, 8517, 9776, 11654, 20261, 14848, 8995, 15496, 13365, 12044, 2190)
l	2030864	(669, 34)	[(36, 558, 792), (126, 612, 1044), (162, 576, 918), (90, 576, 774), (54, 558, 774), (54, 558, 846), (90, 576, 936), (126, 594, 972), (126, 576, 900), (72, 558, 846), (90, 576, 864), (108, 558, 900), (108, 594, 900), (108, 558, 882), (126, 558, 864), (126, 594, 846), (126, 594, 864), (108, 594, 900), (108, 594, 882), (144, 594, 864), (270, 558, 828), (72, 666, 846), (54, 576, 864), (72, 558, 900), (144, 558, 936)]	(9591, 11496, 9667, 10245, 12544, 13500, 4882, 6594, 4404, 7471, 6241, 6671, 4991, 6405, 8026, 9746, 11290, 20130, 14967, 9012, 15570, 13400, 12069, 2190)
m	2031521	(767, 118)	[(90, 558, 864), (108, 594, 882), (126, 594, 900), (144, 594, 846), (108, 594, 810), (72, 576, 864), (90, 576, 900), (126, 612, 900), (144, 594, 864), (126, 594, 810), (90, 576, 846), (126, 594, 900), (126, 594, 900), (108, 612, 864), (90, 594, 828), (90, 576, 810), (108, 576, 882), (126, 612, 918), (108, 594, 828), (90, 594, 846), (126, 594, 882), (72, 648, 864), (144, 558, 864), (108, 594, 882), (108, 612, 846)]	(9582, 11448, 9657, 10231, 12561, 13335, 4846, 6548, 4482, 7508, 6269, 6697, 4975, 6381, 8120, 9853, 11289, 20116, 14933, 9008, 15547, 13402, 12060, 2188)
o	2032079	(579, 62)	[(126, 594, 882), (72, 648, 864), (144, 558, 864), (108, 594, 882), (108, 612, 846), (108, 576, 864), (108, 612, 846), (144, 630, 828), (162, 612, 810), (126, 612, 828), (126, 612, 864), (126, 612, 846), (126, 612, 828), (126, 612, 864), (108, 612, 864), (108, 612, 846), (126, 630, 828), (162, 630, 846), (126, 630, 810), (198, 630, 792), (198, 666, 774), (162, 648, 792), (90, 648, 882), (54, 576, 900), (108, 612, 846)]	(9592, 11504, 9667, 10263, 12612, 13541, 4906, 6551, 4446, 7516, 6313, 6722, 5010, 6423, 8254, 9920, 11311, 20163, 14965, 9023, 15565, 13425, 12069, 2192)
s	2032937	(655, 377)	[(144, 612, 864), (126, 612, 846), (90, 594, 864), (72, 594, 882), (108, 594, 900), (90, 594, 882), (108, 594, 846), (108, 612, 810), (108, 594, 864), (90, 594, 900), (90, 594, 882), (90, 594, 846), (108, 612, 864), (108, 594, 864), (90, 612, 846), (108, 612, 864), (90, 594, 882), (126, 594, 846), (108, 630, 792), (126, 594, 882), (108, 594, 864), (90, 594, 864), (90, 576, 900), (108, 594, 864), (108, 612, 828)]	(9576, 11410, 9648, 10228, 12506, 13171, 4837, 6459, 4415, 7473, 6270, 6677, 4966, 6357, 7930, 9885, 11265, 20064, 14893, 9005, 15525, 13398, 12057, 2184)
t	2033445	(579, 258)	[(108, 630, 792), (126, 594, 882), (108, 594, 864), (90, 594, 864), (90, 576, 900), (108, 594, 864), (108, 612, 828), (108, 594, 864), (108, 594, 846), (108, 594, 864), (108, 594, 882), (126, 612, 864), (126, 612, 828), (108, 612, 828), (108, 594, 882), (108, 594, 864), (126, 612, 828), (108, 612, 846), (126, 594, 846), (144, 630, 846), (108, 594, 864), (108, 612, 864), (108, 594, 846), (108, 612, 846), (144, 630, 864)]	(9583, 11443, 9658, 10235, 12541, 13269, 4856, 6431, 4417, 7509, 6274, 6693, 4978, 6372, 7998, 9928, 11280, 20093, 14930, 9009, 15538, 13408, 12056, 2181)
 	2034153	(802, 213)	[(108, 594, 882), (90, 594, 900), (108, 594, 900), (108, 594, 846), (126, 594, 846), (108, 594, 918), (108, 612, 882), (90, 576, 810), (90, 576, 810), (90, 594, 900), (108, 594, 900), (108, 594, 954), (54, 558, 954), (54, 576, 900), (126, 612, 810), (144, 630, 774), (144, 630, 828), (144, 630, 828), (90, 612, 846), (90, 558, 828), (-54, 630, 972), (36, 612, 810), (18, 594, 756), (54, 630, 810), (72, 612, 900)]	(9594, 11779, 9658, 10212, 12475, 12743, 4935, 6709, 4542, 7576, 6661, 6814, 5127, 7073, 8851, 10671, 11540, 20311, 14764, 8991, 15427, 13389, 12048, 2191)
s	2035172	(651, 388)	[(72, 612, 864), (72, 594, 864), (54, 612, 846), (54, 612, 864), (90, 630, 900), (72, 612, 882), (54, 594, 828), (36, 594, 846), (54, 594, 900), (72, 630, 882), (90, 612, 864), (54, 612, 846), (36, 612, 864), (54, 612, 846), (54, 612, 864), (54, 612, 828), (54, 630, 882), (72, 630, 846), (108, 612, 774), (54, 648, 792), (54, 612, 972), (36, 576, 900), (36, 630, 810), (54, 630, 846), (72, 630, 864)]	(9589, 11537, 9666, 10231, 12367, 12850, 4914, 6784, 4461, 7536, 6522, 6813, 5147, 7090, 8760, 10464, 11530, 20306, 14737, 8993, 15435, 13371, 12049, 2195)
p	2035781	(607, 2)	[(54, 630, 846), (72, 630, 864), (0, 630, 864), (90, 630, 828), (72, 612, 810), (36, 612, 792), (54, 630, 864), (72, 630, 918), (108, 648, 846), (54, 612, 792), (54, 612, 846), (72, 630, 918), (108, 648, 846), (108, 630, 810), (72, 630, 792), (54, 630, 810), (54, 612, 936), (108, 666, 990), (180, 648, 702), (54, 702, 738), (108, 612, 846), (108, 666, 864), (126, 630, 846), (144, 648, 810), (72, 612, 792)]	(9588, 11448, 9641, 10238, 12385, 12970, 4880, 6652, 4536, 7559, 6382, 6729, 5099, 6923, 8771, 9859, 11456, 20351, 14754, 8998, 15461, 13377, 12052, 2190)
e	2036540	(569, 365)	[(90, 594, 864), (90, 612, 846), (108, 630, 846), (72, 612, 846), (54, 594, 864), (54, 612, 864), (90, 612, 846), (108, 612, 864), (72, 612, 828), (72, 612, 828), (72, 612, 864), (90, 612, 882), (90, 612, 882), (90, 612, 846), (72, 594, 810), (90, 612, 846), (126, 630, 810), (90, 612, 828), (54, 612, 936), (54, 594, 900), (72, 612, 828), (108, 612, 828), (90, 630, 864), (90, 630, 828), (90, 630, 828)]	(9584, 11474, 9657, 10232, 12395, 13043, 4895, 6659, 4438, 7520, 6379, 6747, 5113, 6800, 8672, 10356, 11427, 20260, 14825, 9019, 15483, 13387, 12059, 2196)
e	2036729	(569, 365)	[(54, 594, 864), (54, 612, 864), (90, 612, 846), (108, 612, 864), (72, 612, 828), (72, 612, 828), (72, 612, 864), (90, 612, 882), (90, 612, 882), (90, 612, 846), (72, 594, 810), (90, 612, 846), (126, 630, 810), (90, 612, 828), (54, 612, 936), (54, 594, 900), (72, 612, 828), (108, 612, 828), (90, 630, 864), (90, 630, 828), (90, 630, 828), (72, 594, 882), (72, 612, 846), (54, 594, 882), (54, 594, 900)]	(9578, 11461, 9663, 10224, 12380, 13001, 4910, 6630, 4446, 7489, 6427, 6722, 5087, 6726, 8615, 10350, 11389, 20207, 14771, 8999, 15454, 13386, 12056, 2198)
c	2037540	(739, 305)	[(72, 612, 864), (72, 612, 810), (90, 630, 864), (108, 612, 864), (54, 594, 846), (54, 612, 864), (72, 612, 846), (90, 630, 846), (90, 612, 882), (72, 594, 864), (54, 594, 846), (90, 612, 864), (108, 630, 882), (108, 630, 828), (54, 612, 810), (54, 594, 882), (90, 612, 900), (90, 630, 828), (90, 576, 828), (54, 648, 846), (54, 612, 900), (72, 594, 882), (54, 612, 828), (72, 612, 846), (90, 612, 864)]	(9594, 11496, 9683, 10228, 12385, 13032, 4889, 6706, 4418, 7483, 6361, 6682, 5096, 6655, 8575, 10567, 11384, 20180, 14801, 8999, 15475, 13394, 12062, 2193)
h	2037947	(688, 183)	[(54, 612, 810), (54, 594, 882), (90, 612, 900), (90, 630, 828), (90, 576, 828), (54, 648, 846), (54, 612, 900), (72, 594, 882), (54, 612, 828), (72, 612, 846), (90, 612, 864), (72, 612, 846), (90, 612, 828), (72, 612, 828), (72, 612, 828), (90, 612, 864), (90, 612, 846), (72, 612, 828), (162, 594, 846), (0, 684, 864), (108, 576, 900), (54, 630, 810), (90, 630, 810), (108, 630, 882), (90, 630, 828)]	(9581, 11496, 9665, 10223, 12385, 13002, 4951, 6669, 4484, 7495, 6388, 6716, 5098, 6655, 8583, 10543, 11374, 20173, 14799, 8995, 15471, 13391, 12051, 2192)
l	2038438	(570, 356)	[(162, 594, 846), (0, 684, 864), (108, 576, 900), (54, 630, 810), (90, 630, 810), (108, 630, 882), (90, 630, 828), (72, 612, 846), (90, 612, 864), (72, 612, 846), (72, 612, 846), (72, 612, 864), (90, 630, 882), (90, 630, 846), (72, 630, 810), (72, 630, 846), (54, 630, 864), (72, 612, 882), (72, 612, 828), (90, 630, 810), (108, 630, 810), (90, 630, 900), (54, 594, 882), (54, 612, 792), (72, 630, 864)]	(9583, 11488, 9674, 10247, 12377, 12982, 4906, 6649, 4464, 7471, 6393, 6726, 5079, 6644, 8591, 10532, 11367, 20178, 14797, 9001, 15455, 13390, 12056, 2190)
e	2040911	(686, 19)	[(72, 630, 846), (54, 612, 846), (72, 630, 864), (72, 630, 828), (72, 630, 846), (90, 630, 846), (72, 630, 846), (36, 630, 846), (54, 630, 846), (72, 612, 864), (54, 630, 846), (90, 630, 846), (72, 648, 846), (72, 648, 828), (54, 630, 846), (72, 648, 846), (90, 648, 792), (108, 630, 774), (36, 666, 828), (108, 612, 864), (72, 630, 846), (72, 630, 828), (72, 648, 846), (126, 630, 864), (90, 648, 828)]	(9590, 11467, 9654, 10233, 12402, 13088, 4949, 6844, 4511, 7551, 6534, 6798, 5153, 6799, 8844, 10568, 11428, 20308, 14757, 8995, 15468, 13389, 12061, 2195)
