Please hold the phone in your left hand and type with your left thumb
a	422446	(681, 420)	[(90, 306, 1260), (-54, 342, 1224), (18, 342, 846), (162, 306, 792), (108, 342, 738), (-342, 270, 522), (144, 378, 756), (18, 270, 1044), (-90, 216, 990), (90, 234, 828), (-198, 378, 990), (-216, 270, 1260), (36, 144, 1638), (198, -36, 1206), (72, 144, 1170), (-90, 234, 1098), (-144, 306, 900), (-72, 252, 810), (90, 162, 1026), (18, 180, 1098), (-18, 198, 1062), (36, 180, 1026), (54, 162, 972), (54, 144, 972), (90, 288, 1098)]	(9491, 11551, 11123, 12107, 12530, 9915, 5365, 6088, 4161, 8961, 5782, 6294, 4382, 6591, 7679, 7453, 12552, 20320, 16284, 18624, 17883, 14619, 12116, 1901)
b	423690	(743, 200)	[(-36, 360, 972), (36, 342, 936), (54, 342, 954), (72, 324, 990), (54, 342, 954), (72, 342, 936), (18, 342, 1026), (-36, 360, 1026), (90, 342, 1080), (108, 360, 936), (90, 378, 918), (108, 360, 936), (108, 342, 900), (72, 360, 1008), (90, 306, 990), (108, 324, 990), (90, 342, 1026), (144, 306, 972), (90, 360, 972), (54, 342, 990), (72, 342, 972), (108, 342, 1008), (126, 324, 954), (72, 360, 954), (54, 360, 972)]	(9504, 11824, 11185, 12253, 12975, 9935, 5314, 6131, 4255, 9147, 5801, 6333, 4397, 6538, 7608, 7397, 12325, 20385, 16948, 19219, 18217, 14702, 12110, 1894)
l	425234	(644, 19)	[(72, 378, 972), (108, 360, 990), (108, 378, 954), (90, 396, 936), (108, 396, 954), (90, 396, 954), (90, 396, 936), (90, 396, 918), (126, 396, 936), (108, 378, 972), (108, 378, 972), (90, 396, 954), (90, 414, 918), (90, 414, 954), (108, 396, 1008), (90, 396, 1008), (72, 432, 990), (126, 432, 828), (162, 396, 918), (144, 378, 990), (126, 360, 972), (72, 414, 1026), (144, 414, 954), (180, 396, 810), (162, 450, 792)]	(9542, 12420, 12005, 12919, 12633, 9998, 5260, 6027, 4181, 8954, 5718, 6051, 4425, 6575, 7687, 7522, 13012, 20680, 19887, 20536, 19062, 15039, 12198, 1887)
k	426661	(672, 113)	[(0, 414, 882), (-54, 432, 972), (36, 360, 1098), (90, 342, 990), (108, 360, 936), (72, 378, 990), (90, 342, 972), (54, 342, 990), (72, 360, 972), (90, 378, 972), (90, 396, 972), (90, 378, 972), (72, 378, 990), (54, 378, 954), (54, 396, 954), (54, 414, 954), (90, 396, 972), (90, 378, 954), (90, 378, 954), (108, 360, 954), (72, 378, 972), (72, 360, 1026), (90, 504, 936), (162, 360, 882), (90, 414, 900)]	(9533, 12436, 11791, 12521, 12891, 10003, 5317, 6045, 4210, 9047, 5725, 6104, 4408, 6565, 7583, 7544, 12761, 20564, 19329, 19911, 18639, 14888, 12165, 1891)
u	427941	(599, 164)	[(72, 414, 954), (72, 396, 954), (54, 396, 972), (0, 414, 990), (36, 396, 972), (54, 396, 972), (36, 414, 972), (36, 414, 972), (72, 396, 972), (54, 396, 918), (72, 396, 936), (72, 396, 972), (90, 378, 954), (90, 396, 954), (72, 396, 936), (54, 396, 954), (54, 414, 972), (72, 414, 936), (72, 414, 936), (72, 396, 936), (18, 396, 990), (54, 396, 1026), (72, 396, 1044), (108, 396, 936), (90, 450, 900)]	(9524, 12333, 11556, 12368, 13040, 9993, 5304, 6178, 4310, 9192, 5813, 6350, 4444, 6615, 7697, 7513, 12855, 20490, 19100, 19489, 18273, 14759, 12141, 1885)
h	429491	(672, 193)	[(18, 378, 1008), (54, 378, 990), (54, 378, 1008), (18, 396, 1062), (72, 360, 936), (36, 396, 882), (54, 360, 1008), (72, 360, 1008), (72, 378, 918), (0, 414, 918), (18, 396, 918), (18, 396, 990), (18, 378, 1008), (54, 396, 954), (54, 396, 954), (18, 414, 972), (54, 378, 972), (54, 396, 954), (54, 414, 936), (36, 396, 972), (54, 396, 954), (54, 396, 990), (54, 378, 936), (18, 396, 972), (0, 396, 1008)]	(9518, 12205, 11420, 12266, 12991, 9992, 5404, 6229, 4427, 9118, 5851, 6390, 4470, 6646, 7704, 7543, 13001, 20492, 18898, 19269, 18192, 14758, 12149, 1896)
r	430896	(590, 296)	[(18, 378, 1008), (54, 396, 918), (36, 396, 918), (36, 396, 954), (36, 378, 936), (36, 396, 936), (54, 378, 936), (54, 378, 972), (72, 378, 990), (72, 378, 972), (72, 396, 954), (18, 378, 990), (36, 378, 972), (36, 396, 936), (54, 396, 936), (54, 414, 936), (36, 396, 1026), (72, 378, 954), (72, 396, 954), (36, 396, 972), (54, 378, 972), (54, 396, 972), (36, 396, 972), (126, 432, 936), (54, 414, 918)]	(9525, 12265, 11457, 12256, 13057, 10006, 5509, 6231, 4469, 8995, 5859, 6405, 4471, 6700, 7559, 7683, 12969, 20466, 19050, 19367, 18193, 14749, 12133, 1897)
w	432139	(588, 364)	[(18, 396, 954), (36, 396, 936), (36, 396, 954), (36, 396, 972), (36, 378, 972), (36, 396, 936), (36, 414, 936), (18, 414, 936), (18, 396, 972), (54, 378, 1062), (54, 396, 972), (54, 414, 972), (36, 378, 954), (36, 396, 918), (36, 396, 918), (36, 396, 972), (54, 396, 954), (54, 414, 936), (36, 396, 1008), (54, 414, 954), (18, 414, 990), (36, 396, 1008), (72, 414, 900), (54, 432, 846), (36, 396, 936)]	(9525, 12210, 11420, 12166, 13083, 9998, 5523, 6245, 4442, 8876, 5871, 6409, 4480, 6714, 7542, 7699, 12886, 20421, 18914, 19138, 17973, 14664, 12108, 1888)
m	434039	(776, 67)	[(-216, 540, 774), (-18, 468, 792), (-216, 504, 918), (-288, 504, 1098), (-72, 324, 1188), (36, 342, 1242), (0, 342, 1134), (108, 270, 990), (18, 378, 936), (18, 342, 936), (198, 216, 1008), (162, 216, 1116), (162, 198, 1026), (126, 234, 882), (90, 306, 918), (-72, 324, 990), (72, 270, 936), (54, 288, 990), (18, 270, 1062), (-90, 288, 1080), (-36, 306, 1062), (90, 270, 972), (162, 252, 882), (72, 288, 1080), (18, 270, 1152)]	(9490, 11804, 11538, 12369, 11715, 9911, 5245, 5984, 4159, 8806, 5755, 6152, 4435, 6315, 9470, 7042, 12075, 20831, 18914, 20768, 18574, 14464, 12244, 1908)
t	435388	(593, 243)	[(54, 396, 918), (72, 378, 954), (72, 360, 1008), (18, 396, 972), (-36, 432, 972), (0, 432, 954), (0, 414, 972), (36, 396, 954), (18, 414, 990), (0, 414, 990), (18, 396, 1008), (72, 396, 972), (72, 396, 900), (54, 414, 900), (18, 432, 972), (18, 432, 954), (0, 450, 954), (54, 432, 936), (90, 414, 918), (54, 414, 918), (18, 414, 936), (18, 432, 954), (0, 432, 954), (72, 432, 954), (126, 522, 756)]	(9518, 11973, 11570, 12652, 11822, 9990, 5362, 6140, 4307, 8864, 5797, 6315, 4479, 6385, 9223, 7122, 12940, 20804, 19438, 19657, 18020, 14745, 12308, 1907)
