Please hold the phone in your right hand and type with your left index finger
i	323775	(578, 118)	[(180, 594, 846), (162, 612, 864), (144, 594, 864), (126, 612, 828), (126, 594, 828), (126, 594, 846), (144, 594, 828), (144, 594, 828), (126, 594, 828), (126, 594, 828), (144, 594, 846), (180, 612, 810), (162, 594, 864), (162, 612, 864), (144, 594, 846), (144, 594, 864), (144, 594, 846), (126, 594, 846), (162, 594, 846), (162, 612, 846), (144, 594, 846), (144, 594, 828), (144, 594, 828), (126, 594, 810), (162, 594, 828)]	(9331, 10503, 9656, 11410, 11424, 9566, 5010, 8412, 4990, 8269, 5723, 6113, 4373, 6102, 7964, 6986, 11142, 19768, 16241, 9048, 16654, 13518, 11913, 1949)
p	325452	(577, 19)	[(36, 594, 846), (36, 612, 846), (54, 594, 864), (108, 576, 900), (90, 594, 864), (108, 612, 828), (162, 630, 774), (180, 648, 792), (180, 648, 774), (198, 648, 810), (216, 648, 828), (198, 648, 774), (162, 648, 774), (144, 630, 810), (126, 612, 828), (126, 630, 828), (162, 630, 810), (162, 648, 810), (180, 648, 810), (180, 648, 810), (180, 648, 810), (180, 630, 810), (162, 630, 828), (180, 630, 720), (162, 648, 738)]	(9320, 10479, 9620, 11301, 11420, 9559, 4990, 8337, 4876, 8182, 5698, 6088, 4363, 6092, 7884, 6990, 11139, 19755, 16158, 9059, 16560, 13500, 11925, 1950)
l	327075	(674, 49)	[(90, 612, 828), (72, 612, 846), (72, 594, 846), (54, 612, 864), (72, 630, 846), (72, 612, 828), (72, 594, 828), (72, 612, 882), (72, 594, 864), (90, 612, 864), (90, 612, 828), (216, 630, 792), (234, 648, 810), (216, 648, 828), (216, 630, 828), (198, 648, 828), (180, 630, 810), (162, 630, 828), (144, 612, 810), (162, 612, 810), (162, 630, 828), (180, 630, 828), (180, 630, 792), (180, 630, 774), (162, 630, 792)]	(9333, 10500, 9614, 11312, 11426, 9579, 5020, 8444, 4908, 8202, 5695, 6090, 4330, 6092, 7905, 6990, 11130, 19759, 16080, 9052, 16555, 13495, 11916, 1938)
r	328797	(585, 298)	[(72, 594, 828), (54, 594, 846), (36, 594, 828), (90, 612, 846), (90, 612, 846), (90, 612, 846), (90, 612, 864), (54, 612, 846), (54, 594, 828), (72, 594, 828), (72, 612, 846), (72, 612, 846), (54, 612, 828), (72, 612, 846), (72, 612, 864), (90, 612, 828), (108, 612, 846), (126, 612, 828), (108, 612, 846), (108, 630, 828), (108, 612, 828), (90, 612, 828), (72, 594, 864), (90, 612, 864), (90, 594, 846)]	(9327, 10497, 9646, 11302, 11432, 9585, 5036, 8313, 4785, 8293, 5718, 6104, 4370, 6102, 7941, 7005, 11130, 19753, 16056, 9039, 16508, 13473, 11912, 1945)
d	331659	(660, 329)	[(54, 612, 828), (72, 612, 828), (72, 612, 846), (54, 612, 864), (54, 612, 846), (54, 630, 828), (72, 630, 828), (54, 612, 846), (54, 612, 882), (72, 612, 864), (54, 612, 828), (54, 630, 828), (36, 612, 828), (54, 612, 864), (54, 612, 864), (54, 612, 864), (54, 630, 828), (54, 612, 846), (36, 612, 846), (54, 612, 810), (54, 612, 846), (54, 612, 846), (72, 630, 810), (72, 612, 810), (54, 612, 846)]	(9347, 11163, 9763, 11518, 11455, 9612, 5115, 8222, 4847, 8703, 5780, 6171, 4390, 6135, 8171, 7034, 11176, 19805, 16394, 9078, 16769, 13526, 11925, 1924)
n	333158	(738, 158)	[(36, 612, 846), (36, 594, 810), (36, 594, 846), (0, 576, 882), (54, 594, 900), (72, 594, 864), (90, 612, 828), (90, 612, 828), (72, 630, 846), (90, 612, 846), (90, 594, 846), (72, 612, 846), (72, 594, 846), (54, 612, 846), (72, 594, 810), (90, 594, 864), (72, 612, 882), (90, 594, 864), (108, 630, 810), (126, 630, 846), (126, 630, 864), (126, 630, 846), (108, 612, 774), (90, 612, 828), (90, 612, 846)]	(9355, 11213, 9800, 11591, 11455, 9626, 5142, 8315, 4878, 8761, 5797, 6192, 4420, 6143, 8222, 7039, 11175, 19798, 16368, 9081, 16775, 13525, 11925, 1943)
x	334733	(739, 346)	[(54, 576, 846), (72, 576, 846), (54, 594, 828), (72, 594, 846), (54, 594, 846), (72, 612, 846), (54, 594, 846), (72, 594, 864), (72, 576, 882), (54, 594, 864), (54, 576, 846), (72, 594, 846), (54, 594, 846), (54, 594, 846), (54, 594, 846), (72, 594, 864), (72, 612, 846), (72, 612, 828), (72, 594, 864), (72, 594, 864), (72, 594, 846), (54, 594, 864), (72, 594, 864), (72, 594, 828), (72, 612, 774)]	(9344, 11185, 9776, 11546, 11448, 9604, 5075, 8088, 4801, 8743, 5782, 6172, 4421, 6142, 8243, 7035, 11178, 19799, 16343, 9064, 16780, 13498, 11920, 1933)
h	335993	(652, 189)	[(72, 576, 846), (72, 594, 846), (54, 594, 864), (54, 594, 882), (36, 594, 864), (72, 594, 828), (54, 594, 864), (54, 594, 882), (72, 594, 828), (72, 594, 810), (36, 612, 846), (36, 594, 864), (54, 612, 846), (108, 612, 828), (126, 630, 846), (126, 630, 828), (126, 648, 810), (144, 648, 792), (126, 648, 792), (126, 630, 792), (108, 630, 828), (90, 630, 846), (72, 630, 828), (72, 630, 828), (108, 630, 828)]	(9336, 11159, 9750, 11470, 11446, 9575, 5032, 8088, 4767, 8601, 5720, 6135, 4394, 6124, 8128, 7024, 11157, 19789, 16316, 9061, 16727, 13499, 11913, 1948)
f	337373	(666, 307)	[(54, 612, 828), (18, 594, 846), (36, 594, 846), (54, 594, 828), (54, 594, 846), (72, 594, 864), (72, 612, 882), (72, 630, 810), (72, 630, 792), (72, 630, 774), (90, 612, 864), (90, 612, 864), (72, 612, 828), (90, 630, 846), (72, 630, 828), (90, 630, 828), (90, 630, 846), (72, 612, 828), (72, 612, 864), (90, 612, 846), (90, 630, 828), (72, 612, 846), (90, 612, 864), (72, 612, 846), (72, 630, 828)]	(9350, 11139, 9741, 11459, 11439, 9568, 5016, 8021, 4763, 8651, 5756, 6133, 4395, 6142, 8219, 7031, 11165, 19790, 16310, 9077, 16731, 13502, 11920, 1947)
x	339169	(744, 335)	[(54, 612, 828), (72, 612, 846), (72, 612, 900), (72, 612, 864), (90, 612, 828), (90, 612, 828), (90, 612, 828), (54, 612, 846), (72, 612, 828), (72, 612, 864), (72, 594, 864), (72, 612, 810), (72, 612, 828), (72, 612, 828), (72, 630, 846), (72, 612, 846), (72, 612, 864), (72, 612, 846), (72, 612, 846), (72, 612, 846), (72, 630, 846), (72, 594, 846), (72, 594, 846), (72, 612, 828), (72, 630, 810)]	(9335, 11133, 9731, 11451, 11435, 9573, 5040, 7977, 4752, 8717, 5751, 6164, 4418, 6141, 8246, 7030, 11160, 19778, 16281, 9059, 16734, 13492, 11920, 1948)
