Please hold the phone in both hands. At each letter you will be instructed which thumb to use
left	f	105161	(680, 279)	[(18, 810, 648), (18, 810, 630), (0, 828, 630), (0, 810, 684), (18, 810, 720), (-18, 810, 684), (18, 810, 648), (0, 828, 648), (0, 828, 666), (0, 810, 684), (0, 810, 648), (18, 810, 630), (0, 828, 684), (18, 828, 684), (0, 810, 612), (0, 810, 612), (18, 828, 684), (36, 828, 648), (18, 828, 630), (-18, 828, 666), (72, 828, 540), (90, 864, 666), (18, 846, 756), (72, 864, 666), (-36, 792, 558)]	(9342, 10435, 9418, 9939, 11336, 9928, 6762, 10565, 6565, 6975, 7589, 11493, 9253, 7385, 7455, 10291, 13796, 19778, 14231, 8865, 15488, 13326, 12579, 1939)
right	w	107925	(577, 395)	[(-18, 810, 648), (0, 828, 648), (18, 810, 684), (36, 810, 630), (36, 810, 594), (0, 828, 666), (0, 810, 648), (-90, 846, 630), (-36, 828, 558), (-36, 864, 630), (-72, 828, 684), (-108, 828, 702), (-126, 810, 630), (-108, 828, 558), (-126, 846, 612), (-126, 846, 648), (-108, 828, 612), (-126, 846, 630), (-126, 828, 612), (-90, 846, 630), (-144, 846, 648), (-216, 828, 486), (-108, 936, 612), (-144, 918, 864), (-36, 756, 522)]	(9360, 10634, 9686, 10238, 11408, 10279, 8443, 8210, 6083, 6994, 7521, 10186, 7717, 8675, 7460, 7919, 14510, 19645, 14352, 8784, 15340, 13340, 12360, 1935)
right	e	110467	(583, 351)	[(-90, 864, 738), (-72, 828, 630), (-54, 828, 522), (-72, 828, 648), (-54, 864, 612), (-72, 864, 648), (-72, 846, 630), (-54, 846, 594), (-72, 864, 630), (-72, 864, 630), (-90, 864, 594), (-90, 846, 648), (-54, 846, 594), (-72, 882, 576), (-72, 846, 612), (-54, 864, 612), (-72, 864, 576), (-90, 846, 630), (-90, 864, 612), (-72, 846, 630), (-54, 882, 630), (-108, 828, 468), (-90, 954, 738), (-126, 918, 810), (18, 702, 378)]	(9356, 10550, 9610, 10144, 11394, 10345, 8143, 9434, 6589, 7033, 7785, 11078, 9116, 7318, 7401, 8588, 14084, 19593, 14330, 8800, 15415, 13329, 12306, 1924)
right	y	113094	(568, 214)	[(-36, 846, 630), (-54, 846, 612), (-36, 828, 612), (-54, 828, 630), (-36, 846, 648), (-54, 828, 612), (-54, 846, 648), (-54, 846, 630), (-36, 846, 612), (-54, 828, 648), (-54, 846, 612), (-36, 846, 612), (-54, 846, 648), (-54, 846, 612), (-54, 828, 612), (-54, 846, 630), (-36, 846, 612), (-54, 846, 630), (-36, 828, 666), (-36, 846, 648), (-54, 882, 594), (-144, 864, 522), (-36, 864, 648), (-108, 936, 684), (0, 774, 522)]	(9350, 10436, 9388, 9964, 11373, 10185, 7640, 10112, 6701, 7001, 7880, 11882, 9247, 6778, 7386, 9016, 13785, 19619, 14297, 8846, 15580, 13391, 12329, 1933)
left	f	114732	(666, 291)	[(-36, 846, 612), (-36, 846, 612), (-36, 846, 630), (-54, 846, 594), (-36, 846, 630), (-36, 846, 630), (-36, 846, 630), (-36, 846, 630), (0, 846, 576), (-36, 846, 612), (-36, 846, 612), (0, 864, 612), (-36, 846, 612), (-18, 846, 594), (-36, 864, 594), (0, 846, 612), (-18, 846, 612), (-36, 846, 612), (-36, 846, 630), (-54, 846, 612), (36, 846, 504), (0, 900, 630), (-36, 882, 738), (0, 900, 648), (0, 828, 558)]	(9342, 10454, 9362, 9934, 11360, 10064, 7495, 10415, 7108, 7027, 7559, 12088, 9401, 6699, 7400, 9025, 13820, 19681, 14306, 8851, 15594, 13426, 12432, 1933)
right	v	117205	(747, 247)	[(-54, 846, 594), (-54, 882, 594), (-90, 864, 630), (-54, 864, 594), (-54, 846, 576), (-72, 864, 612), (-54, 864, 612), (-54, 864, 576), (-72, 864, 612), (-72, 864, 612), (-72, 864, 612), (-54, 846, 612), (-54, 846, 612), (-72, 864, 612), (-72, 846, 612), (-54, 846, 594), (-54, 846, 630), (-36, 846, 594), (-36, 846, 594), (-72, 864, 666), (-54, 846, 468), (-36, 936, 576), (-90, 882, 774), (-72, 738, 612), (-36, 828, 432)]	(9347, 10494, 9490, 9983, 11344, 10049, 7395, 9986, 6760, 6960, 7246, 11374, 9471, 6879, 7395, 8507, 13988, 19612, 14271, 8809, 15450, 13363, 12320, 1933)
left	v	119245	(756, 248)	[(-36, 846, 612), (-54, 846, 594), (-54, 846, 630), (-36, 846, 630), (-36, 846, 612), (-36, 846, 612), (-54, 846, 630), (-54, 846, 630), (-54, 846, 612), (-36, 846, 630), (-36, 846, 612), (-36, 846, 612), (-36, 828, 612), (-36, 864, 612), (-36, 864, 630), (-36, 864, 612), (-36, 846, 576), (-18, 864, 630), (-54, 828, 594), (-36, 846, 576), (0, 846, 612), (0, 846, 594), (18, 882, 594), (-36, 882, 666), (0, 882, 666)]	(9340, 10473, 9358, 9921, 11351, 9949, 7268, 10251, 6906, 6970, 7316, 11800, 9369, 6460, 7373, 8879, 13195, 19663, 14268, 8820, 15599, 13434, 12409, 1933)
left	b	123520	(739, 206)	[(-36, 864, 576), (-36, 864, 612), (-36, 864, 576), (-36, 864, 576), (-36, 864, 576), (-36, 864, 594), (-18, 864, 594), (-36, 864, 612), (-36, 846, 612), (-18, 882, 612), (0, 864, 612), (-36, 864, 594), (-36, 864, 594), (-18, 864, 594), (-18, 882, 594), (-36, 846, 594), (-54, 846, 630), (0, 864, 594), (-18, 864, 558), (-36, 882, 594), (-36, 882, 612), (36, 864, 540), (18, 846, 576), (-36, 882, 648), (0, 864, 630)]	(9353, 10445, 9256, 9899, 11355, 9940, 7345, 10315, 6720, 6977, 7420, 11579, 9390, 6433, 7345, 8491, 13160, 19683, 14294, 8831, 15646, 13510, 12460, 1937)
right	d	125851	(679, 317)	[(-36, 864, 594), (-36, 864, 594), (0, 882, 594), (0, 864, 612), (0, 864, 558), (0, 864, 558), (0, 846, 594), (0, 900, 594), (-54, 882, 594), (-36, 864, 576), (-54, 864, 540), (-54, 882, 612), (-90, 882, 648), (-72, 882, 594), (-54, 864, 612), (-54, 882, 558), (-72, 864, 540), (-90, 864, 594), (-72, 846, 630), (-126, 882, 702), (-144, 846, 378), (18, 990, 432), (-36, 990, 738), (-54, 828, 648), (-90, 756, 378)]	(9349, 10498, 9524, 10106, 11367, 9991, 7617, 10790, 7400, 7027, 7811, 11785, 9934, 6887, 7417, 8144, 14009, 19664, 14293, 8803, 15440, 13382, 12370, 1930)
left	w	128204	(587, 385)	[(-18, 864, 630), (-36, 846, 576), (-36, 864, 612), (-36, 846, 666), (-18, 864, 612), (-18, 846, 594), (-54, 846, 594), (-36, 864, 666), (-36, 864, 630), (-36, 846, 612), (-18, 846, 594), (-36, 864, 612), (-36, 846, 612), (-36, 864, 594), (-36, 864, 612), (0, 864, 612), (0, 846, 594), (-36, 864, 594), (-36, 864, 594), (-36, 864, 612), (18, 864, 558), (-54, 882, 684), (-36, 882, 666), (-36, 900, 558), (18, 828, 522)]	(9344, 10446, 9245, 9875, 11324, 9856, 7470, 9259, 6423, 6933, 7466, 11749, 9378, 6570, 7359, 8721, 13624, 19645, 14227, 8821, 15524, 13411, 12366, 1921)
