Please hold the phone in your left hand and type with your left thumb
i	2057212	(589, 98)	[(-54, 504, 900), (-36, 504, 900), (-36, 504, 918), (-54, 522, 918), (-72, 522, 936), (-36, 504, 900), (-18, 504, 918), (-72, 504, 936), (-54, 504, 936), (-72, 486, 882), (-54, 504, 882), (-36, 504, 954), (-54, 504, 918), (-36, 522, 918), (0, 486, 972), (-36, 522, 918), (-54, 504, 882), (0, 522, 882), (0, 522, 900), (0, 504, 918), (90, 540, 882), (108, 486, 990), (90, 504, 1044), (90, 540, 954), (90, 522, 846)]	(9505, 11809, 9460, 10729, 11676, 9711, 4650, 9124, 7388, 6999, 6124, 7112, 4940, 9565, 7552, 7176, 14475, 20251, 17014, 8952, 16513, 14511, 12994, 2010)
 	2057504	(835, 241)	[(-72, 486, 882), (-54, 504, 882), (-36, 504, 954), (-54, 504, 918), (-36, 522, 918), (0, 486, 972), (-36, 522, 918), (-54, 504, 882), (0, 522, 882), (0, 522, 900), (0, 504, 918), (90, 540, 882), (108, 486, 990), (90, 504, 1044), (90, 540, 954), (90, 522, 846), (54, 522, 936), (-108, 486, 882), (0, 432, 972), (36, 414, 918), (-18, 450, 954), (-54, 450, 1044), (-54, 432, 972), (-36, 468, 828), (-54, 486, 846)]	(9475, 11482, 9374, 10320, 11708, 9793, 5040, 9507, 8661, 7114, 6457, 7295, 5533, 10091, 7632, 7219, 14461, 20148, 15777, 8918, 15998, 14107, 12826, 2010)
h	2058533	(673, 190)	[(0, 468, 900), (0, 468, 954), (0, 486, 936), (0, 468, 936), (0, 486, 918), (0, 486, 918), (-36, 486, 900), (0, 468, 936), (0, 468, 936), (-54, 486, 936), (-36, 504, 954), (18, 486, 936), (18, 468, 918), (-36, 504, 954), (-36, 522, 972), (-36, 540, 900), (18, 504, 918), (54, 432, 1026), (90, 414, 936), (54, 504, 756), (-54, 576, 756), (-144, 594, 990), (18, 558, 936), (144, 450, 828), (162, 432, 828)]	(9467, 11334, 9327, 10264, 11641, 9679, 4875, 9560, 8394, 7032, 6355, 7861, 5520, 9953, 7657, 7285, 14494, 20186, 15418, 8926, 15996, 14115, 12896, 2008)
a	2058723	(649, 443)	[(0, 486, 918), (0, 486, 918), (-36, 486, 900), (0, 468, 936), (0, 468, 936), (-54, 486, 936), (-36, 504, 954), (18, 486, 936), (18, 468, 918), (-36, 504, 954), (-36, 522, 972), (-36, 540, 900), (18, 504, 918), (54, 432, 1026), (90, 414, 936), (54, 504, 756), (-54, 576, 756), (-144, 594, 990), (18, 558, 936), (144, 450, 828), (162, 432, 828), (-18, 522, 972), (-36, 468, 1188), (-90, 450, 1224), (18, 414, 972)]	(9452, 11134, 9306, 10233, 11636, 9710, 5074, 10336, 9138, 7114, 6345, 8540, 5664, 10289, 7749, 7305, 14665, 20236, 14747, 8927, 15775, 13788, 12902, 2023)
v	2058965	(731, 242)	[(-36, 504, 954), (18, 486, 936), (18, 468, 918), (-36, 504, 954), (-36, 522, 972), (-36, 540, 900), (18, 504, 918), (54, 432, 1026), (90, 414, 936), (54, 504, 756), (-54, 576, 756), (-144, 594, 990), (18, 558, 936), (144, 450, 828), (162, 432, 828), (-18, 522, 972), (-36, 468, 1188), (-90, 450, 1224), (18, 414, 972), (18, 468, 1044), (-54, 522, 828), (-54, 576, 828), (-108, 522, 1062), (72, 432, 918), (90, 450, 828)]	(9465, 11264, 9325, 10271, 11668, 9741, 5112, 10342, 9142, 7137, 6447, 8221, 5725, 10245, 7716, 7299, 14627, 20230, 15031, 8923, 15886, 13973, 12924, 2009)
e	2059156	(572, 367)	[(-36, 522, 972), (-36, 540, 900), (18, 504, 918), (54, 432, 1026), (90, 414, 936), (54, 504, 756), (-54, 576, 756), (-144, 594, 990), (18, 558, 936), (144, 450, 828), (162, 432, 828), (-18, 522, 972), (-36, 468, 1188), (-90, 450, 1224), (18, 414, 972), (18, 468, 1044), (-54, 522, 828), (-54, 576, 828), (-108, 522, 1062), (72, 432, 918), (90, 450, 828), (0, 486, 882), (36, 432, 1116), (18, 468, 990), (18, 504, 936)]	(9449, 11136, 9293, 10223, 11646, 9709, 5041, 10300, 9107, 7111, 6363, 8341, 5898, 10220, 7713, 7286, 14577, 20221, 15001, 8919, 15850, 13918, 12893, 2011)
 	2059466	(824, 222)	[(144, 450, 828), (162, 432, 828), (-18, 522, 972), (-36, 468, 1188), (-90, 450, 1224), (18, 414, 972), (18, 468, 1044), (-54, 522, 828), (-54, 576, 828), (-108, 522, 1062), (72, 432, 918), (90, 450, 828), (0, 486, 882), (36, 432, 1116), (18, 468, 990), (18, 504, 936), (-54, 468, 810), (-54, 486, 846), (0, 522, 864), (-90, 504, 972), (-72, 522, 990), (-36, 486, 900), (0, 486, 972), (0, 468, 954), (-18, 486, 918)]	(9464, 11365, 9339, 10274, 11653, 9707, 4887, 9918, 8878, 7060, 6313, 7450, 5853, 10068, 7654, 7268, 14562, 20184, 15804, 8921, 15995, 14111, 12867, 2006)
n	2060428	(747, 152)	[(0, 486, 918), (0, 486, 936), (18, 486, 936), (18, 486, 954), (18, 486, 936), (0, 504, 900), (-36, 504, 900), (-36, 504, 900), (0, 504, 936), (18, 468, 954), (18, 486, 954), (0, 486, 954), (-36, 504, 918), (0, 504, 936), (0, 504, 972), (0, 486, 972), (18, 486, 1026), (0, 486, 972), (18, 504, 882), (18, 486, 882), (36, 486, 936), (54, 594, 828), (18, 522, 936), (54, 486, 900), (72, 486, 918)]	(9484, 11620, 9414, 10509, 11655, 9676, 4681, 9718, 8383, 7014, 6149, 7148, 5340, 9595, 7575, 7217, 14582, 20262, 16628, 8959, 16300, 14377, 13003, 2007)
o	2060671	(555, 84)	[(-36, 504, 900), (-36, 504, 900), (0, 504, 936), (18, 468, 954), (18, 486, 954), (0, 486, 954), (-36, 504, 918), (0, 504, 936), (0, 504, 972), (0, 486, 972), (18, 486, 1026), (0, 486, 972), (18, 504, 882), (18, 486, 882), (36, 486, 936), (54, 594, 828), (18, 522, 936), (54, 486, 900), (72, 486, 918), (54, 486, 954), (72, 612, 846), (54, 666, 774), (0, 648, 918), (0, 684, 810), (90, 666, 738)]	(9491, 11698, 9442, 10590, 11630, 9659, 4554, 10214, 8118, 6999, 5962, 7178, 5254, 9406, 7531, 7157, 14375, 20331, 17068, 8949, 16277, 14355, 13078, 2016)
 	2060912	(813, 227)	[(-36, 504, 918), (0, 504, 936), (0, 504, 972), (0, 486, 972), (18, 486, 1026), (0, 486, 972), (18, 504, 882), (18, 486, 882), (36, 486, 936), (54, 594, 828), (18, 522, 936), (54, 486, 900), (72, 486, 918), (54, 486, 954), (72, 612, 846), (54, 666, 774), (0, 648, 918), (0, 684, 810), (90, 666, 738), (144, 486, 774), (-126, 468, 1026), (72, 468, 738), (-108, 468, 1098), (-72, 486, 1062), (-72, 468, 954)]	(9469, 11398, 9321, 10277, 11620, 9619, 4705, 9945, 9578, 7033, 6012, 7902, 6545, 6977, 7515, 7099, 14148, 20235, 15425, 8924, 15959, 14033, 13024, 2014)
