Please hold the phone in both hands. At each letter you will be instructed which thumb to use
right	u	539627	(579, 163)	[(0, 900, 576), (-18, 882, 576), (-36, 882, 558), (-36, 882, 612), (-36, 882, 594), (-36, 882, 576), (-36, 882, 576), (-36, 882, 558), (-18, 882, 576), (-18, 900, 594), (-36, 882, 594), (-18, 882, 594), (-36, 882, 594), (-18, 900, 594), (-36, 882, 576), (-36, 882, 558), (0, 882, 612), (-18, 900, 594), (-36, 882, 594), (-36, 882, 594), (-36, 900, 576), (-36, 900, 576), (-36, 900, 558), (-36, 882, 558), (-36, 882, 558)]	(9511, 14799, 10875, 10428, 12244, 10978, 4367, 10667, 4418, 8269, 6074, 6813, 5653, 6679, 7863, 9360, 11936, 21225, 15704, 9283, 19645, 16957, 13934, 2031)
left	x	541115	(743, 342)	[(0, 882, 576), (-36, 882, 594), (-36, 882, 576), (-36, 900, 576), (-36, 900, 594), (0, 882, 594), (0, 882, 558), (0, 882, 576), (0, 882, 594), (0, 882, 594), (-18, 900, 576), (0, 882, 594), (0, 882, 594), (0, 882, 558), (0, 900, 594), (0, 882, 594), (0, 882, 576), (0, 882, 558), (0, 882, 558), (18, 882, 576), (18, 900, 594), (0, 882, 558), (-36, 882, 558), (-36, 882, 630), (-36, 882, 648)]	(9522, 14956, 10797, 10368, 12153, 11236, 4373, 10178, 4236, 8173, 5957, 6841, 5603, 6741, 7713, 9444, 11944, 21198, 16020, 9285, 19750, 17173, 14004, 2025)
right	z	542703	(725, 420)	[(-18, 882, 576), (0, 882, 594), (-36, 882, 594), (0, 882, 576), (-36, 882, 594), (0, 882, 594), (0, 882, 594), (18, 882, 522), (0, 882, 558), (0, 882, 594), (0, 864, 594), (0, 882, 612), (0, 882, 540), (0, 918, 522), (0, 864, 576), (-36, 882, 576), (-54, 846, 576), (-36, 882, 612), (-54, 900, 558), (-36, 864, 576), (-36, 882, 558), (-54, 900, 594), (-54, 882, 630), (-54, 864, 612), (-54, 882, 576)]	(9509, 14877, 11021, 10544, 12730, 10543, 4200, 10901, 4487, 8296, 5406, 6388, 5448, 6218, 7847, 7201, 12150, 21362, 15782, 9388, 19905, 17421, 14210, 2019)
left	k	544412	(642, 93)	[(-36, 882, 594), (-18, 900, 594), (0, 900, 558), (-36, 882, 558), (0, 882, 612), (-54, 900, 612), (0, 900, 558), (18, 900, 522), (0, 900, 540), (18, 900, 558), (18, 918, 522), (-18, 918, 540), (-36, 918, 504), (-36, 900, 522), (0, 900, 540), (-36, 918, 504), (-18, 918, 522), (0, 918, 522), (18, 918, 522), (0, 918, 504), (0, 936, 540), (0, 900, 522), (0, 918, 594), (18, 900, 558), (0, 918, 540)]	(9550, 15352, 10676, 10203, 11680, 11261, 4351, 8600, 3970, 6960, 5733, 6964, 5215, 7183, 7361, 9085, 11786, 20961, 16285, 9237, 19555, 17223, 14112, 1997)
left	t	546049	(563, 252)	[(0, 900, 576), (0, 900, 594), (0, 900, 594), (18, 900, 558), (18, 900, 576), (0, 900, 540), (0, 918, 522), (0, 918, 486), (0, 900, 522), (0, 900, 558), (0, 900, 540), (0, 918, 558), (18, 918, 576), (18, 918, 558), (0, 900, 558), (0, 900, 522), (18, 918, 558), (0, 918, 558), (18, 900, 540), (0, 900, 558), (18, 900, 540), (0, 918, 558), (18, 918, 558), (0, 918, 594), (18, 900, 558)]	(9524, 15391, 10890, 10327, 11689, 11211, 4262, 9257, 3992, 7012, 5571, 6604, 5195, 7223, 7395, 8744, 11854, 21191, 16270, 9281, 19704, 17275, 14122, 1993)
left	w	547732	(575, 402)	[(18, 900, 558), (-18, 900, 558), (0, 900, 540), (0, 900, 558), (18, 900, 540), (18, 900, 540), (18, 900, 558), (0, 900, 576), (0, 900, 558), (0, 900, 558), (-18, 900, 576), (0, 900, 540), (18, 900, 576), (0, 900, 576), (18, 900, 558), (18, 900, 558), (0, 900, 558), (0, 900, 558), (18, 900, 558), (0, 900, 558), (0, 900, 576), (18, 900, 558), (-18, 900, 594), (0, 882, 594), (18, 900, 558)]	(9520, 15347, 10912, 10342, 11694, 11190, 4255, 9298, 4002, 6995, 5531, 6471, 5201, 7143, 7369, 8673, 11865, 20911, 16272, 9301, 19794, 17389, 14137, 1995)
left	l	549479	(640, 33)	[(-36, 918, 504), (-18, 900, 522), (0, 882, 540), (0, 918, 558), (-18, 882, 558), (0, 882, 594), (-36, 918, 594), (-36, 900, 486), (18, 882, 522), (-36, 882, 594), (-36, 900, 540), (-36, 900, 594), (-36, 900, 540), (-36, 900, 540), (-36, 900, 612), (-36, 900, 540), (-36, 918, 576), (-36, 900, 576), (-36, 900, 540), (0, 900, 522), (-36, 900, 576), (-36, 900, 540), (-18, 900, 540), (0, 900, 612), (0, 900, 576)]	(9569, 15599, 10481, 10155, 11753, 12005, 4431, 7140, 3898, 6912, 5518, 6886, 5086, 8144, 7274, 8605, 11571, 20370, 16560, 9218, 19490, 17139, 14025, 1981)
right	u	551019	(573, 171)	[(18, 900, 558), (0, 900, 558), (0, 900, 558), (0, 900, 558), (0, 900, 558), (0, 900, 558), (-18, 918, 576), (0, 900, 558), (0, 900, 540), (0, 918, 558), (0, 918, 540), (0, 918, 540), (0, 918, 558), (0, 918, 558), (0, 918, 522), (0, 918, 522), (-18, 900, 558), (0, 900, 522), (0, 918, 522), (0, 918, 540), (18, 900, 504), (0, 900, 558), (0, 918, 540), (0, 900, 594), (-18, 900, 558)]	(9532, 15519, 10985, 10352, 11651, 11127, 4210, 9477, 3930, 6849, 5245, 6281, 5017, 7147, 7197, 7439, 11807, 20603, 16319, 9345, 19964, 17919, 14358, 1990)
left	n	552573	(743, 155)	[(0, 900, 576), (0, 900, 576), (0, 918, 522), (0, 900, 522), (0, 900, 558), (-18, 900, 576), (-54, 918, 594), (-36, 900, 594), (-36, 900, 576), (0, 900, 540), (-36, 900, 540), (-18, 918, 522), (-18, 918, 504), (-36, 900, 522), (-36, 918, 558), (-36, 900, 558), (0, 900, 540), (-18, 918, 540), (-36, 900, 576), (0, 918, 540), (18, 918, 522), (-36, 900, 522), (-36, 918, 594), (0, 918, 540), (0, 918, 558)]	(9547, 15644, 10764, 10222, 11690, 11340, 4258, 8717, 3781, 6879, 5293, 6596, 5046, 8398, 7248, 7807, 11805, 20545, 16092, 9274, 19679, 17600, 14195, 1966)
right	y	554155	(574, 229)	[(-18, 900, 576), (-18, 882, 576), (-36, 900, 540), (0, 918, 558), (0, 918, 558), (-18, 918, 540), (0, 900, 540), (0, 900, 558), (-36, 900, 522), (18, 918, 504), (0, 918, 540), (0, 918, 558), (0, 918, 522), (0, 918, 540), (0, 918, 558), (-18, 918, 522), (0, 918, 522), (-18, 918, 522), (-18, 918, 522), (-18, 918, 540), (0, 918, 540), (-36, 900, 522), (-36, 918, 558), (-18, 900, 558), (-36, 936, 594)]	(9506, 15259, 11030, 10360, 11615, 10803, 4157, 9905, 4059, 6875, 5238, 6408, 5103, 6813, 7248, 7336, 11951, 20829, 16014, 9356, 19952, 17794, 14345, 1980)
