Please hold the phone in both hands. At each letter you will be instructed which thumb to use
both	k	1883290	(658, 83)	[(-108, 396, 954), (-90, 414, 990), (-90, 396, 972), (-90, 396, 954), (-90, 414, 918), (-72, 432, 954), (-72, 414, 972), (-72, 432, 954), (-90, 432, 936), (-72, 450, 918), (-90, 432, 936), (-90, 432, 972), (-90, 414, 954), (-90, 432, 936), (-72, 432, 972), (-90, 432, 954), (-90, 432, 954), (-72, 432, 936), (-72, 432, 936), (-72, 432, 954), (-72, 432, 954), (-90, 432, 972), (-72, 432, 954), (-72, 450, 936), (-72, 432, 936)]	(9546, 13509, 10986, 10395, 12172, 12628, 4918, 8515, 4393, 7614, 5922, 6505, 6605, 6650, 7764, 8732, 12265, 21038, 15871, 9153, 17624, 15174, 13361, 2106)
both	i	1883698	(572, 112)	[(-72, 432, 972), (-90, 432, 954), (-90, 432, 954), (-72, 432, 936), (-72, 432, 936), (-72, 432, 954), (-72, 432, 954), (-90, 432, 972), (-72, 432, 954), (-72, 450, 936), (-72, 432, 936), (-72, 432, 954), (-72, 432, 954), (-72, 432, 954), (-72, 432, 972), (-90, 450, 990), (-90, 432, 936), (-90, 432, 918), (-90, 432, 954), (-72, 450, 954), (-72, 432, 936), (-90, 432, 954), (-90, 450, 918), (-90, 432, 954), (-90, 450, 954)]	(9553, 13582, 11090, 10460, 12178, 12328, 4910, 9433, 4587, 7635, 6180, 6605, 7088, 6570, 7806, 9023, 12304, 21118, 15899, 9181, 17710, 15247, 13418, 2107)
both	n	1884241	(753, 140)	[(-72, 432, 936), (-90, 432, 954), (-90, 450, 918), (-90, 432, 954), (-90, 450, 954), (-90, 432, 936), (-90, 450, 936), (-72, 432, 972), (-90, 432, 954), (-90, 432, 954), (-108, 432, 936), (-90, 432, 954), (-90, 432, 954), (-90, 414, 954), (-90, 432, 936), (-108, 432, 936), (-90, 432, 936), (-90, 414, 990), (-72, 432, 972), (-90, 432, 954), (-90, 432, 954), (-90, 432, 918), (-90, 432, 936), (-72, 432, 936), (-90, 432, 954)]	(9550, 13561, 11011, 10404, 12150, 12445, 4910, 9063, 4486, 7602, 6205, 6576, 6945, 6599, 7776, 9163, 12270, 21065, 15872, 9157, 17645, 15194, 13370, 2098)
both	d	1884649	(652, 319)	[(-108, 432, 936), (-90, 432, 936), (-90, 414, 990), (-72, 432, 972), (-90, 432, 954), (-90, 432, 954), (-90, 432, 918), (-90, 432, 936), (-72, 432, 936), (-90, 432, 954), (-90, 432, 918), (-90, 432, 972), (-72, 450, 990), (-72, 432, 972), (-72, 450, 918), (-72, 432, 918), (-90, 450, 954), (-90, 432, 936), (-90, 414, 936), (-90, 432, 954), (-90, 432, 972), (-72, 450, 972), (-72, 450, 954), (-72, 432, 900), (-72, 432, 936)]	(9550, 13581, 10998, 10395, 12110, 12675, 4946, 8487, 4434, 7511, 6320, 6563, 6710, 6648, 7757, 9435, 12246, 21044, 15885, 9143, 17566, 15149, 13364, 2097)
both	 	1885263	(813, 185)	[(-72, 432, 900), (-72, 432, 936), (-90, 432, 954), (-72, 450, 990), (-72, 450, 972), (-72, 432, 954), (-72, 432, 936), (-72, 432, 972), (-90, 432, 954), (-72, 432, 954), (-72, 432, 936), (-90, 432, 936), (-90, 432, 972), (-72, 450, 954), (-72, 432, 936), (-90, 450, 972), (-90, 432, 954), (-90, 432, 954), (-72, 450, 936), (-90, 432, 936), (-90, 450, 936), (-90, 432, 936), (-90, 432, 990), (-90, 450, 936), (-90, 450, 900)]	(9563, 13657, 10984, 10419, 12189, 12760, 4923, 9109, 4460, 7669, 6178, 6571, 6997, 6550, 7743, 9137, 12256, 21030, 15939, 9165, 17690, 15249, 13400, 2106)
both	o	1885929	(575, 75)	[(-90, 450, 972), (-108, 450, 936), (-72, 432, 954), (-72, 450, 954), (-90, 432, 936), (-72, 450, 936), (-72, 450, 936), (-72, 450, 954), (-90, 432, 936), (-90, 432, 972), (-90, 450, 936), (-72, 450, 936), (-72, 450, 954), (-90, 450, 936), (-90, 450, 936), (-90, 450, 936), (-72, 450, 954), (-90, 450, 954), (-90, 450, 954), (-90, 450, 936), (-90, 450, 936), (-90, 450, 954), (-90, 432, 972), (-72, 450, 954), (-90, 468, 954)]	(9549, 13650, 11074, 10450, 12129, 12530, 4946, 9382, 4560, 7556, 6344, 6640, 7106, 6572, 7759, 9415, 12280, 21133, 15927, 9170, 17690, 15263, 13443, 2090)
both	f	1886323	(664, 289)	[(-90, 450, 936), (-90, 450, 936), (-72, 450, 954), (-90, 450, 954), (-90, 450, 954), (-90, 450, 936), (-90, 450, 936), (-90, 450, 954), (-90, 432, 972), (-72, 450, 954), (-90, 468, 954), (-90, 450, 954), (-72, 450, 918), (-90, 450, 954), (-90, 432, 954), (-90, 450, 936), (-72, 450, 954), (-72, 450, 954), (-54, 450, 936), (-72, 450, 954), (-90, 450, 972), (-72, 450, 972), (-72, 468, 918), (-72, 468, 882), (-72, 468, 936)]	(9553, 13622, 10960, 10375, 12114, 12662, 4963, 8261, 4411, 7587, 6412, 6545, 6634, 6614, 7827, 9588, 12275, 21452, 15925, 9151, 17544, 15184, 13447, 2109)
both	 	1887189	(809, 184)	[(-90, 450, 936), (-90, 432, 1026), (-90, 450, 954), (-90, 468, 864), (-90, 468, 936), (-72, 450, 936), (-72, 450, 900), (-72, 432, 954), (-90, 450, 954), (-90, 468, 990), (-72, 468, 936), (-72, 450, 936), (-90, 450, 936), (-72, 450, 954), (-90, 450, 936), (-72, 450, 936), (-72, 468, 954), (-90, 450, 954), (-90, 468, 936), (-72, 450, 936), (-72, 432, 936), (-90, 450, 918), (-90, 450, 918), (-72, 468, 936), (-90, 450, 918)]	(9550, 13537, 10916, 10373, 12116, 12833, 4943, 8373, 4395, 7534, 6360, 6531, 6741, 6576, 7701, 9460, 12215, 20934, 15883, 9137, 17594, 15156, 13363, 2094)
both	l	1887848	(647, 22)	[(-108, 450, 918), (-90, 468, 972), (-90, 450, 954), (-90, 468, 936), (-72, 468, 900), (-90, 450, 936), (-72, 450, 936), (-72, 450, 954), (-90, 432, 936), (-72, 450, 936), (-90, 450, 954), (-72, 450, 936), (-72, 450, 936), (-90, 450, 972), (-72, 468, 936), (-72, 450, 936), (-72, 450, 936), (-90, 450, 936), (-90, 450, 918), (-90, 450, 954), (-90, 432, 954), (-90, 450, 954), (-90, 450, 954), (-72, 450, 936), (-90, 450, 954)]	(9540, 13250, 10791, 10395, 12065, 12822, 4988, 9288, 4562, 7502, 6353, 6667, 7600, 6548, 7698, 9782, 12171, 20843, 15531, 9132, 17574, 15143, 13335, 2102)
both	i	1888258	(573, 127)	[(-72, 468, 936), (-72, 450, 936), (-72, 450, 936), (-90, 450, 936), (-90, 450, 918), (-90, 450, 954), (-90, 432, 954), (-90, 450, 954), (-90, 450, 954), (-72, 450, 936), (-90, 450, 954), (-90, 468, 954), (-90, 450, 954), (-90, 468, 936), (-90, 450, 936), (-72, 450, 936), (-72, 450, 936), (-90, 468, 936), (-90, 468, 954), (-90, 468, 936), (-90, 468, 918), (-90, 450, 936), (-90, 450, 936), (-90, 450, 936), (-90, 450, 936)]	(9547, 13362, 10899, 10395, 12065, 12379, 4939, 9562, 4587, 7503, 6367, 6721, 7610, 6500, 7711, 9655, 12207, 20921, 15717, 9139, 17607, 15182, 13372, 2096)
both	k	1888803	(650, 95)	[(-90, 450, 936), (-90, 450, 936), (-90, 450, 936), (-90, 450, 936), (-90, 450, 918), (-90, 450, 936), (-90, 450, 954), (-108, 450, 936), (-90, 450, 954), (-90, 450, 954), (-90, 450, 936), (-72, 468, 954), (-72, 450, 936), (-90, 450, 954), (-90, 450, 972), (-90, 468, 936), (-90, 468, 918), (-90, 450, 936), (-90, 450, 918), (-90, 450, 918), (-108, 450, 954), (-90, 450, 936), (-90, 486, 936), (-90, 450, 936)]	(9540, 13394, 10889, 10369, 12031, 12132, 4895, 9612, 4581, 7450, 6319, 6699, 7574, 6466, 7692, 9604, 12190, 20890, 15731, 9148, 17646, 15210, 13374, 2096)
both	e	1889313	(584, 368)	[(-90, 450, 918), (-90, 450, 918), (-108, 450, 954), (-90, 450, 936), (-90, 486, 936), (-90, 450, 936), (-90, 432, 954), (-90, 468, 918), (-72, 450, 936), (-90, 450, 954), (-90, 468, 918), (-90, 468, 936), (-90, 450, 936), (-72, 468, 936), (-72, 450, 936), (-90, 450, 936), (-90, 450, 936), (-90, 468, 954), (-90, 468, 954), (-72, 468, 936), (-90, 468, 936), (-90, 468, 936), (-72, 468, 936), (-72, 468, 954), (-72, 450, 972)]	(9540, 13405, 10855, 10364, 11987, 12262, 4928, 9385, 4536, 7364, 6388, 6663, 7415, 6494, 7643, 9763, 12145, 20772, 15737, 9131, 17629, 15179, 13335, 2091)
both	 	1889773	(819, 185)	[(-90, 468, 954), (-90, 468, 954), (-72, 468, 936), (-90, 468, 936), (-90, 468, 936), (-72, 468, 936), (-72, 468, 954), (-72, 450, 972), (-90, 468, 936), (-90, 468, 936), (-90, 468, 936), (-90, 468, 936), (-72, 468, 918), (-72, 468, 954), (-108, 450, 954), (-72, 468, 936), (-90, 468, 936), (-90, 450, 936), (-90, 450, 936), (-90, 450, 954), (-90, 468, 954), (-90, 450, 936), (-90, 450, 918), (-90, 468, 936), (-90, 468, 900)]	(9552, 13472, 10843, 10366, 12012, 12381, 4927, 9384, 4516, 7400, 6322, 6632, 7453, 6461, 7637, 9628, 12165, 20820, 15797, 9149, 17708, 15257, 13374, 2097)
both	s	1890367	(651, 386)	[(-90, 450, 918), (-90, 468, 936), (-90, 468, 900), (-90, 450, 972), (-90, 468, 954), (-90, 450, 936), (-72, 468, 954), (-90, 468, 972), (-90, 468, 936), (-90, 450, 936), (-90, 450, 954), (-72, 468, 936), (-90, 468, 918), (-90, 468, 954), (-90, 450, 954), (-72, 468, 936), (-90, 468, 936), (-90, 468, 954), (-90, 468, 936), (-90, 468, 918), (-90, 450, 936), (-90, 468, 918), (-72, 468, 936), (-90, 468, 954), (-90, 468, 918)]	(9543, 13427, 10889, 10391, 11988, 12209, 4901, 9437, 4565, 7372, 6310, 6621, 7355, 6454, 7637, 9555, 12158, 20816, 15740, 9153, 17693, 15249, 13366, 2096)
